id,Company,Nombre_Producto,Tipo_Portatil,S.O,Marca_Procesador,Modelo_Procesador,Velocidad_Procesador_GHz,Ram_GB,Total_Almacenamiento,Marca_GPU,Modelo_GPU,Tipo_GPU,Categoria_Peso,Pantalla,Touchscreen,Inches,Touchscreen,Price_euros
1219,dell,alienware,gaming,windows 10,intel,core i7,2.8,32,4096.0,nvidia,gtx 1070,geforce,pesado,4k,no,17.3,no,3147.37
1030,hp,probook,convertible,windows 10,intel,pentium quad core,1.1,4,1024.0,intel,505,graphics,ligero,wxga,yes,11.6,yes,775.0
589,dell,xps,convertible,windows 10,intel,core i7,1.3,8,2048.0,intel,615,graphics,ligero,ips,yes,13.3,yes,2013.1
1106,lenovo,ideapad,notebook,windows 10,amd,a12-series,3.6,6,1024.0,amd,530,radeon,medio,fhd,no,15.6,no,549.0
1283,lenovo,yoga,convertible,windows 10,intel,core i7,2.8,8,1024.0,intel,630,graphics,medio,fhd,yes,15.6,yes,1299.0
1269,razer,blade,ultrabook,windows 10,intel,core i7,2.5,16,2048.0,intel,620,graphics,ligero,4k,yes,12.5,yes,1799.0
1223,lenovo,yoga,convertible,windows 10,intel,core i7,1.8,16,2048.0,intel,620,uhd graphics,ligero,4k,yes,13.9,yes,1849.0
161,hp,otro,notebook,windows 10,amd,a6-series,2.5,4,1000.0,amd,530,radeon,pesado,fhd,no,17.3,no,439.0
124,asus,otro,notebook,windows 10,intel,core i3,2.4,4,1024.0,intel,620,graphics,medio,fhd,no,14.0,no,769.0
1198,hp,pavilion,notebook,windows 10,intel,core i7,2.6,6,2048.0,nvidia,gtx 960m,geforce,medio,fhd,no,15.6,no,799.0
204,hp,probook,notebook,windows 10,intel,core i7,1.8,8,2048.0,intel,620,uhd graphics,ligero,fhd,no,13.3,no,1103.0
18,dell,xps,ultrabook,windows 10,intel,core i7,2.4,8,1024.0,intel,plus graphics 640,iris,ligero,ips,yes,13.3,yes,1379.0
84,acer,aspire,notebook,windows 10,intel,core i7,1.8,8,2048.0,nvidia,mx150,geforce,medio,fhd,no,15.6,no,689.0
874,dell,precision,workstation,windows 10,intel,core i7,2.7,8,1024.0,nvidia,m1200,quadro,medio,fhd,no,15.6,no,2135.0
222,dell,vostro,ultrabook,windows 10,intel,core i5,1.6,8,1024.0,intel,620,uhd graphics,ligero,fhd,no,13.3,no,949.0
1158,lenovo,ideapad,notebook,windows 10,intel,core i7,2.7,6,2560.0,nvidia,940mx,geforce,pesado,ips,no,17.3,no,949.0
1145,hp,zbook,workstation,windows 7,intel,core i7,2.6,8,2048.0,amd,w6150m,firepro,pesado,fhd,no,17.3,no,2899.0
1272,dell,inspiron,notebook,windows 10,intel,core i3,2.4,6,2048.0,intel,620,graphics,medio,wxga,yes,15.6,yes,439.0
1207,asus,vivobook,notebook,windows 10,intel,celeron dual core,1.1,4,32.0,intel,500,graphics,medio,wxga,no,14.0,no,286.0
430,mediacom,smartbook,notebook,windows 10,intel,atom z8350,1.92,4,64.0,intel,400,graphics,ligero,ips,no,14.0,no,265.0
1291,apple,macbook,ultrabook,mac os x,intel,core m m1,1.2,8,512.0,intel,515,graphics,ligero,ips,no,12.0,no,1279.0
491,lenovo,thinkpad,ultrabook,windows 10,intel,core i7,2.6,12,1024.0,intel,520,graphics,ligero,fhd,no,14.0,no,1673.0
623,hp,otro,notebook,windows 10,amd,a12-series,2.5,8,4096.0,amd,r7 graphics,radeon,medio,wxga,no,15.6,no,629.0
147,dell,inspiron,notebook,windows 10,intel,core i5,1.6,4,1024.0,amd,530,radeon,medio,fhd,no,15.6,no,749.0
33,lenovo,thinkpad,notebook,windows 10,intel,core i3,2.4,4,720.0,intel,620,graphics,ligero,fhd,no,13.3,no,735.0
943,toshiba,portege,notebook,windows 7,intel,core i5,2.3,4,512.0,intel,520,graphics,ligero,fhd,no,13.3,no,1195.0
1253,lenovo,thinkpad,convertible,windows 10,intel,core i7,2.7,8,2048.0,intel,620,graphics,ligero,fhd,yes,13.3,yes,1970.0
1097,dell,latitude,ultrabook,windows 10,intel,core i5,2.5,8,1024.0,intel,620,graphics,ligero,fhd,no,14.0,no,1639.0
866,dell,inspiron,convertible,windows 10,intel,core i7,1.8,16,2048.0,intel,620,uhd graphics,medio,fhd,yes,13.3,yes,1279.0
558,hp,probook,notebook,windows 10,intel,core i7,1.8,16,2048.0,intel,620,uhd graphics,medio,fhd,no,15.6,no,1159.0
1085,lenovo,yoga,convertible,android,intel,atom x5,1.44,4,64.0,intel,400,graphics,ligero,ips,yes,10.1,yes,319.0
1041,hp,stream,notebook,windows 10,intel,celeron dual core,1.6,2,32.0,intel,400,graphics,ligero,wxga,no,14.0,no,249.0
1277,asus,otro,notebook,windows 10,intel,core i5,2.5,8,2560.0,nvidia,gtx 1050,geforce,medio,fhd,no,15.6,no,839.0
1082,lenovo,ideapad,gaming,windows 10,intel,core i7,2.7,32,3072.0,nvidia,gtx 1070,geforce,pesado,fhd,no,17.3,no,2663.0
73,razer,blade,gaming,windows 10,intel,core i7,2.9,32,2048.0,nvidia,gtx 1080,geforce,pesado,4k,yes,17.3,yes,5499.0
199,asus,rog,gaming,no os,intel,core i7,2.6,16,2048.0,nvidia,gtx 965m,geforce,pesado,fhd,no,17.3,no,998.0
1159,msi,gs70,gaming,windows 10,intel,core i7,2.6,8,1024.0,nvidia,gtx 965m,geforce,pesado,fhd,no,17.3,no,1599.0
1208,hp,250,notebook,no os,intel,celeron dual core,1.6,4,2048.0,intel,400,graphics,medio,wxga,no,15.6,no,288.9
579,acer,aspire,notebook,windows 10,intel,core i7,2.7,4,1000.0,nvidia,940mx,geforce,medio,fhd,no,15.6,no,639.0
302,hp,envy,ultrabook,windows 10,intel,core i7,2.7,8,2048.0,intel,620,graphics,ligero,fhd,no,13.3,no,1323.0
818,hp,probook,notebook,windows 10,intel,core i5,2.5,8,1024.0,nvidia,930mx,geforce,pesado,fhd,no,17.3,no,1080.0
1006,acer,aspire,notebook,linux,intel,celeron dual core,1.6,4,1000.0,intel,400,graphics,medio,wxga,no,15.6,no,289.0
448,dell,inspiron,gaming,windows 10,intel,core i7,2.8,8,2048.0,nvidia,gtx 1050,geforce,pesado,fhd,no,15.6,no,1099.0
919,msi,gp62m,gaming,windows 10,intel,core i7,2.8,16,3072.0,nvidia,gtx 1050 ti,geforce,medio,fhd,no,15.6,no,1299.0
35,dell,inspiron,notebook,windows 10,intel,core i5,2.5,4,1024.0,amd,r5 m430,radeon,medio,fhd,no,15.6,no,639.0
1045,dell,vostro,notebook,windows 10,intel,core i5,2.5,8,1024.0,intel,620,graphics,medio,fhd,no,15.6,no,750.0
596,dell,vostro,notebook,linux,intel,core i3,2.0,4,2048.0,amd,r5 m420x,radeon,medio,wxga,no,15.6,no,455.7
1218,lenovo,thinkpad,convertible,windows 10,intel,core i5,2.3,8,1024.0,intel,520,graphics,ligero,qhd,yes,14.0,yes,1637.0
214,dell,latitude,notebook,windows 10,intel,core i5,2.6,4,1000.0,intel,620,graphics,medio,wxga,no,15.6,no,959.0
469,hp,probook,notebook,windows 10,intel,core i7,1.8,8,1024.0,nvidia,930mx,geforce,medio,fhd,no,17.3,no,1045.0
933,dell,vostro,notebook,windows 10,intel,core i5,2.5,4,2560.0,nvidia,940mx,geforce,medio,fhd,no,15.6,no,912.5
1249,mediacom,smartbook,notebook,windows 10,intel,atom x5,1.44,4,128.0,intel,otro,graphics,ligero,fhd,no,14.0,no,249.0
803,dell,inspiron,notebook,windows 10,intel,core i7,2.7,8,1024.0,amd,r5 m430,radeon,medio,fhd,no,15.6,no,745.0
372,acer,aspire,notebook,linux,intel,celeron dual core,1.6,4,1000.0,intel,400,graphics,medio,wxga,no,15.6,no,289.0
1287,asus,zenbook,notebook,windows 10,intel,core i7,2.7,8,3072.0,nvidia,gtx 960m,geforce,medio,4k,no,15.6,no,1299.0
506,toshiba,portege,ultrabook,windows 10,intel,core i7,2.5,8,1024.0,intel,520,graphics,ligero,fhd,no,13.3,no,1363.0
775,asus,rog,gaming,windows 10,intel,core i5,2.5,12,2560.0,nvidia,gtx 1050,geforce,medio,fhd,no,17.3,no,1369.9
281,hp,elitebook,notebook,windows 10,intel,core i5,2.5,4,1024.0,intel,620,graphics,ligero,fhd,no,14.0,no,1590.0
234,dell,inspiron,gaming,windows 10,intel,core i7,2.8,16,3072.0,nvidia,gtx 1050 ti,geforce,pesado,fhd,no,15.6,no,1479.0
782,dell,inspiron,notebook,windows 10,intel,pentium quad core,1.6,4,1000.0,intel,otro,graphics,medio,wxga,no,15.6,no,443.99
307,acer,otro,notebook,windows 10,intel,core i5,2.5,8,1024.0,intel,620,graphics,medio,fhd,no,14.0,no,902.0
106,toshiba,tecra,notebook,windows 10,intel,core i5,2.5,8,1024.0,intel,620,graphics,medio,fhd,no,15.6,no,1258.0
504,hp,250,notebook,windows 10,intel,core i3,2.0,8,1024.0,intel,520,graphics,medio,fhd,no,15.6,no,539.0
1172,hp,probook,notebook,windows 10,intel,core i5,2.5,4,1000.0,intel,620,graphics,medio,wxga,no,14.0,no,1189.0
1276,asus,otro,notebook,linux,intel,celeron dual core,1.1,4,2048.0,intel,500,graphics,medio,wxga,no,15.6,no,274.99
228,asus,otro,notebook,windows 10,intel,core i7,2.5,4,1000.0,nvidia,920m,geforce,medio,wxga,no,15.6,no,720.32
424,hp,probook,notebook,windows 10,intel,core i5,2.5,4,1024.0,intel,620,graphics,medio,fhd,no,15.6,no,839.0
740,hp,probook,notebook,windows 10,intel,core i5,2.5,4,1024.0,intel,620,graphics,medio,wxga,no,15.6,no,979.0
415,hp,probook,notebook,windows 10,intel,core i3,2.4,4,512.0,intel,620,graphics,medio,fhd,no,15.6,no,705.5
116,asus,otro,notebook,windows 10,intel,pentium quad core,1.6,4,2048.0,nvidia,920mx,geforce,pesado,ips,no,17.3,no,530.0
1009,dell,inspiron,notebook,windows 10,intel,core i5,2.3,8,2048.0,intel,520,graphics,medio,fhd,yes,13.3,yes,649.0
79,dell,inspiron,gaming,windows 10,intel,core i7,2.6,16,2560.0,nvidia,gtx 960m,geforce,pesado,4k,yes,15.6,yes,1099.0
1234,hp,otro,notebook,windows 10,amd,a6-series,2.5,4,1024.0,amd,520,radeon,medio,fhd,no,15.6,no,478.89
272,lenovo,thinkpad,ultrabook,windows 10,intel,core i5,2.5,8,256.0,intel,620,graphics,ligero,fhd,no,14.0,no,1875.0
247,asus,rog,gaming,windows 10,intel,core i7,2.6,16,2560.0,nvidia,gtx 960m,geforce,pesado,fhd,no,15.6,no,1339.0
1178,dell,alienware,gaming,windows 10,intel,core i7,2.8,16,2560.0,nvidia,gtx 1070,geforce,pesado,fhd,no,17.3,no,3012.77
409,dell,inspiron,convertible,windows 10,intel,core i5,2.5,8,1024.0,intel,620,graphics,medio,fhd,yes,13.3,yes,1199.0
46,lenovo,ideapad,gaming,windows 10,intel,core i7,2.7,32,5120.0,nvidia,gtx 980m,geforce,pesado,fhd,no,17.3,no,3240.0
52,lenovo,ideapad,notebook,windows 10,amd,a12-series,3.6,8,2048.0,amd,r7,radeon,medio,wxga,no,15.6,no,429.0
855,lenovo,thinkpad,notebook,windows 10,intel,core i5,2.5,8,1024.0,intel,620,graphics,ligero,fhd,no,13.3,no,949.0
1273,lenovo,yoga,convertible,windows 10,intel,core i5,2.3,4,512.0,intel,520,graphics,medio,fhd,yes,14.0,yes,833.01
1095,asus,otro,notebook,windows 10,amd,a9-series,3.0,4,2048.0,amd,r5 m420,radeon,medio,wxga,no,15.6,no,469.0
254,dell,latitude,notebook,windows 10,intel,core i5,2.5,4,1000.0,intel,620,graphics,medio,wxga,no,14.0,no,875.0
431,lenovo,otro,notebook,no os,intel,core i3,2.0,4,512.0,intel,520,graphics,medio,fhd,no,15.6,no,403.5
19,acer,swift,ultrabook,windows 10,intel,core i5,2.5,8,1024.0,intel,620,graphics,medio,fhd,no,14.0,no,919.0
213,lenovo,yoga,convertible,windows 10,intel,core i7,2.7,16,2048.0,intel,620,graphics,ligero,fhd,yes,14.0,yes,1749.0
339,lenovo,thinkpad,notebook,windows 10,intel,core i5,2.5,8,1024.0,intel,620,graphics,medio,fhd,no,14.0,no,1345.0
223,hp,otro,notebook,windows 10,intel,pentium quad core,1.6,8,4096.0,intel,405,graphics,medio,wxga,no,14.0,no,389.0
456,apple,macbook,ultrabook,mac os x,intel,core m m1,1.1,8,256.0,intel,515,graphics,ligero,ips,no,12.0,no,1300.0
986,dell,inspiron,notebook,windows 10,intel,core i7,2.7,12,2048.0,intel,620,graphics,medio,wxga,no,15.6,no,713.07
253,lenovo,otro,notebook,no os,intel,core i5,2.3,4,1000.0,intel,520,graphics,medio,wxga,no,15.6,no,398.0
4,hp,pavilion,notebook,windows 10,amd,a9-series,2.9,6,3072.0,amd,r7 m440,radeon,medio,fhd,no,15.6,no,549.99
1134,lenovo,ideapad,notebook,windows 10,amd,a9-series,2.9,4,1024.0,amd,530,radeon,medio,fhd,no,15.6,no,399.0
1137,lenovo,ideapad,notebook,windows 10,intel,core i7,1.8,12,2048.0,intel,620,graphics,medio,wxga,yes,15.6,yes,609.0
137,xiaomi,mi,ultrabook,no os,intel,core i5,2.5,8,1024.0,nvidia,mx150,geforce,ligero,fhd,no,13.3,no,999.9
1187,hp,probook,notebook,windows 7,intel,core i5,2.3,4,1000.0,intel,520,graphics,medio,fhd,no,15.6,no,940.0
12,dell,latitude,notebook,windows 10,intel,core i3,2.3,8,512.0,intel,520,graphics,medio,wxga,no,14.0,no,740.0
478,lenovo,ideapad,notebook,no os,amd,a6-series,2.9,4,1000.0,amd,r4 graphics,radeon,medio,wxga,no,15.6,no,309.0
207,lenovo,ideapad,notebook,windows 10,amd,e-series,2.2,4,1000.0,amd,r2 graphics,radeon,medio,wxga,no,15.6,no,299.0
793,lenovo,thinkpad,notebook,windows 10,intel,core i5,2.5,4,1000.0,intel,620,graphics,medio,wxga,no,14.0,no,990.0
1133,dell,inspiron,gaming,windows 10,intel,core i7,2.8,16,4096.0,nvidia,gtx 1060,geforce,pesado,4k,no,15.6,no,1845.0
266,xiaomi,mi,notebook,no os,intel,core i5,1.6,8,1024.0,nvidia,mx150,geforce,medio,fhd,no,15.6,no,1199.0
1052,lenovo,thinkpad,workstation,windows 10,intel,core i7,2.8,16,4096.0,nvidia,m520m,quadro,medio,4k,no,15.6,no,3299.0
241,hp,otro,notebook,windows 10,intel,core i7,2.5,6,2048.0,amd,r5 m330,radeon,medio,wxga,no,15.6,no,764.0
89,acer,chromebook,convertible,chrome os,intel,celeron dual core,1.6,4,32.0,intel,400,graphics,ligero,wxga,yes,11.6,yes,389.0
716,toshiba,portege,notebook,windows 10,intel,core i5,2.3,4,512.0,intel,520,graphics,ligero,fhd,no,13.3,no,1195.0
517,acer,aspire,notebook,windows 10,amd,a8-series,2.2,8,2048.0,amd,r5,radeon,medio,wxga,no,15.6,no,449.0
891,dell,latitude,ultrabook,windows 10,intel,core i7,2.8,8,1024.0,intel,620,graphics,ligero,fhd,no,14.0,no,1775.0
1179,dell,inspiron,notebook,linux,intel,core i7,2.7,8,2048.0,amd,r5 m430,radeon,medio,wxga,no,15.6,no,805.99
