id,laptop_ID,Company,Product,TypeName,Inches,Ram,Gpu,OpSys,Price_euros,Pantalla,Touchscreen,Marca_Procesador,Modelo_Procesador,Velocidad_Procesador,SSD,HDD,Flash Storage,Hybrid,Peso_KG
980,217,HP,15-bs018nq (i3-6006U/4GB/500GB/FHD/No,Notebook,15.6,4GB,Intel HD Graphics 520,No OS,349.0,FHD,No,Intel,Core i3,2GHz,0 GB,500 GB,0 GB,0 GB,2.1
970,1073,MSI,GT62VR 6RD,Gaming,15.6,16GB,Nvidia GeForce GTX 1060,Windows 10,1819.0,FHD,No,Intel,Core i7,2.6GHz,256 GB,1 TB,0 GB,0 GB,2.94
367,66,HP,250 G6,Notebook,15.6,8GB,Intel HD Graphics 620,Windows 10,690.0,FHD,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,1.86
239,12,HP,250 G6,Notebook,15.6,4GB,Intel HD Graphics 520,No OS,344.99,FHD,No,Intel,Core i3,2GHz,0 GB,500 GB,0 GB,0 GB,1.86
778,1167,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,8GB,Intel HD Graphics 520,Windows 10,2339.0,QHD,Yes,Intel,Core i7,2.5GHz,256 GB,0 GB,0 GB,0 GB,1.27
17,1138,Dell,Latitude E5570,Notebook,15.6,4GB,Intel HD Graphics 520,Linux,523.63,WXGA,No,Intel,Core i5,2.3GHz,0 GB,500 GB,0 GB,0 GB,2.09
784,1120,Dell,Latitude E5270,Ultrabook,12.5,8GB,Intel HD Graphics 520,Windows 7,1413.1,WXGA,No,Intel,Core i5,2.3GHz,256 GB,0 GB,0 GB,0 GB,1.5
1121,160,Asus,ZenBook Flip,2 in 1 Convertible,13.3,8GB,Intel HD Graphics 620,Windows 10,1315.0,FHD,Yes,Intel,Core i5,1.6GHz,256 GB,0 GB,0 GB,0 GB,1.1
422,21,Asus,Vivobook E200HA,Netbook,11.6,2GB,Intel HD Graphics 400,Windows 10,191.9,WXGA,No,Intel,Atom x5,1.44GHz,0 GB,0 GB,32 GB,0 GB,0.98
1042,435,HP,Omen 17-w207nv,Gaming,17.3,12GB,Nvidia GeForce GTX 1070,Windows 10,1999.0,FHD,No,Intel,Core i7,2.8GHz,256 GB,1 TB,0 GB,0 GB,3.35
842,812,Dell,XPS 15,Notebook,15.6,8GB,Nvidia GeForce GTX 1050,Windows 10,1749.0,4K,Yes,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,2.06
1260,829,Lenovo,V110-15ISK (i3-6006U/4GB/500GB/W10),Notebook,15.6,4GB,Intel HD Graphics 520,Windows 10,489.9,WXGA,No,Intel,Core i3,2GHz,0 GB,500 GB,0 GB,0 GB,2.1
460,809,HP,ZBook 17,Workstation,15.6,8GB,Nvidia Quadro M2200,Windows 10,2064.9,FHD,No,Intel,Core i7,2.8GHz,256 GB,0 GB,0 GB,0 GB,3.14
985,100,Asus,X541UV-DM1439T (i3-7100U/6GB/256GB/GeForce,Notebook,15.6,6GB,Nvidia GeForce 920M,Windows 10,577.0,FHD,No,Intel,Core i3,2.4GHz,256 GB,0 GB,0 GB,0 GB,2.0
614,1196,MSI,GS60 Ghost,Gaming,15.6,16GB,Nvidia GeForce GTX 970M,Windows 10,2153.37,FHD,No,Intel,Core i7,2.6GHz,128 GB,1 TB,0 GB,0 GB,1.91
176,630,Fujitsu,LifeBook A557,Notebook,15.6,8GB,Intel HD Graphics 620,Windows 10,799.0,WXGA,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,2.2
167,107,Microsoft,Surface Laptop,Ultrabook,13.5,8GB,Intel HD Graphics 620,Windows 10 S,1340.0,IPS,Yes,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,1.252
78,575,Lenovo,IdeaPad 320-15IAP,Notebook,15.6,4GB,Intel HD Graphics 505,Windows 10,344.0,FHD,No,Intel,Pentium Quad Core,1.1GHz,0 GB,500 GB,0 GB,0 GB,2.2
1201,516,Lenovo,Legion Y520-15IKBN,Gaming,15.6,8GB,Nvidia GeForce GTX 1060,No OS,1149.0,FHD,No,Intel,Core i7,2.8GHz,256 GB,1 TB,0 GB,0 GB,2.4
676,252,Asus,Rog G701VIK-BA060T,Gaming,17.3,16GB,Nvidia GeForce GTX 1080,Windows 10,2999.0,FHD,No,Intel,Core i7,2.9GHz,256 GB,0 GB,0 GB,0 GB,3.6
1131,367,Asus,Zenbook UX410UA-GV027T,Notebook,14.0,8GB,Intel HD Graphics 620,Windows 10,945.0,FHD,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,2.0
1220,1236,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,8GB,Nvidia GeForce GTX 960<U+039C>,Windows 10,1272.0,FHD,No,Intel,Core i7,2.6GHz,128 GB,1 TB,0 GB,0 GB,2.6
511,1314,HP,Stream 11-Y000na,Netbook,11.6,2GB,Intel HD Graphics 400,Windows 10,209.0,WXGA,No,Intel,Celeron Dual Core,1.6GHz,0 GB,0 GB,32 GB,0 GB,1.17
1050,1270,Lenovo,IdeaPad 310-15ISK,Notebook,15.6,6GB,Nvidia GeForce 920MX,Windows 10,569.0,FHD,No,Intel,Core i3,2.3GHz,128 GB,0 GB,0 GB,0 GB,2.4
574,16,Apple,MacBook Pro,Ultrabook,13.3,8GB,Intel Iris Plus Graphics 640,macOS,1518.55,IPS,No,Intel,Core i5,2.3GHz,256 GB,0 GB,0 GB,0 GB,1.37
1108,1114,Asus,G752VY-GC162T (i7-6700HQ/16GB/1TB,Gaming,17.3,16GB,Nvidia GeForce GTX 980M,Windows 10,2299.0,FHD,No,Intel,Core i7,2.6GHz,128 GB,1 TB,0 GB,0 GB,4.3
331,993,Asus,Rog GL753VE-DS74,Gaming,17.3,16GB,Nvidia GeForce GTX 1050 Ti,Windows 10,1749.0,FHD,No,Intel,Core i7,2.8GHz,256 GB,1 TB,0 GB,0 GB,2.99
380,768,Acer,Aspire 3,Notebook,15.6,4GB,Intel HD Graphics 620,Windows 10,599.0,WXGA,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,2.1
94,835,Asus,ZenBook Flip,2 in 1 Convertible,13.3,8GB,Intel HD Graphics 620,Windows 10,1358.0,FHD,Yes,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,1.1
1091,831,Lenovo,Thinkpad X1,Ultrabook,14.0,8GB,Intel HD Graphics 620,Windows 10,2499.0,FHD,No,Intel,Core i7,2.7GHz,512 GB,0 GB,0 GB,0 GB,1.13
533,673,Toshiba,Satellite Pro,Notebook,15.6,4GB,Intel HD Graphics 520,Windows 10,498.0,WXGA,No,Intel,Core i3,2.1GHz,128 GB,0 GB,0 GB,0 GB,2.1
1093,47,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,4GB,Intel HD Graphics 520,No OS,369.0,WXGA,No,Intel,Core i3,2GHz,128 GB,0 GB,0 GB,0 GB,2.2
31,88,HP,Pavilion 15-CK000nv,Ultrabook,15.6,8GB,Nvidia GeForce GTX 940MX,Windows 10,699.0,FHD,No,Intel,Core i7,1.8GHz,256 GB,0 GB,0 GB,0 GB,1.83
522,96,Asus,Zenbook UX430UA,Ultrabook,14.0,8GB,Intel HD Graphics 620,Windows 10,1049.0,FHD,No,Intel,Core i7,2.7GHz,256 GB,0 GB,0 GB,0 GB,1.25
470,788,Asus,Vivobook Max,Notebook,15.6,8GB,Intel HD Graphics 505,Windows 10,581.9,FHD,No,Intel,Pentium Dual Core,1.1GHz,128 GB,0 GB,0 GB,0 GB,2.0
950,240,Dell,Inspiron 5567,Notebook,15.6,16GB,AMD Radeon R7 M445,Linux,899.0,FHD,No,Intel,Core i7,2.7GHz,256 GB,0 GB,0 GB,0 GB,2.36
1165,967,Asus,Chromebook Flip,2 in 1 Convertible,12.5,8GB,Intel HD Graphics 515,Chrome OS,1159.0,FHD,No,Intel,Core M M7,1.2GHz,0 GB,0 GB,64 GB,0 GB,1.2
1170,1151,HP,ZBook 17,Workstation,17.3,8GB,Nvidia Quadro M3000M,Windows 7,3949.4,FHD,No,Intel,Core i7,2.6GHz,256 GB,0 GB,0 GB,0 GB,3.0
735,458,Dell,Precision 3520,Workstation,15.6,16GB,Nvidia Quadro M620,Windows 10,1975.0,FHD,No,Intel,Core i7,2.7GHz,256 GB,0 GB,0 GB,0 GB,2.17
523,112,Lenovo,Thinkpad T470,Notebook,14.0,8GB,Intel HD Graphics 620,Windows 10,1480.0,FHD,No,Intel,Core i7,2.7GHz,256 GB,0 GB,0 GB,0 GB,1.58
681,1170,Lenovo,B51-80 (i5-6200U/8GB/1TB/Radeon,Notebook,15.6,8GB,AMD Radeon R5 M330,No OS,599.0,FHD,No,Intel,Core i5,2.3GHz,0 GB,1 TB,0 GB,0 GB,2.32
694,754,Samsung,Notebook 9,Ultrabook,13.3,16GB,Intel HD Graphics 620,Windows 10,1649.0,FHD,No,Intel,Core i7,2.7GHz,256 GB,0 GB,0 GB,0 GB,0.81
728,15,Apple,"MacBook 12""",Ultrabook,12.0,8GB,Intel HD Graphics 615,macOS,1262.4,IPS,No,Intel,Core M m3,1.2GHz,256 GB,0 GB,0 GB,0 GB,0.92
932,30,HP,ProBook 470,Notebook,17.3,8GB,Nvidia GeForce 930MX,Windows 10,896.0,FHD,No,Intel,Core i5,1.6GHz,0 GB,1 TB,0 GB,0 GB,2.5
873,340,Asus,FX553VD-FY647T (i7-7700HQ/8GB/256GB/GeForce,Gaming,15.6,8GB,Nvidia GeForce GTX 1050,Windows 10,999.0,FHD,No,Intel,Core i7,2.8GHz,256 GB,0 GB,0 GB,0 GB,2.5
144,199,HP,ProBook 470,Notebook,17.3,8GB,Nvidia GeForce 930MX,Windows 10,914.0,FHD,No,Intel,Core i5,1.6GHz,0 GB,1 TB,0 GB,0 GB,2.5
378,614,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,6GB,Intel HD Graphics 620,Windows 10,564.0,FHD,No,Intel,Core i5,2.5GHz,0 GB,1 TB,0 GB,0 GB,2.4
982,251,HP,15-bs015dx (i5-7200U/8GB/1TB/W10),Notebook,15.6,8GB,Intel HD Graphics 620,Windows 10,559.0,WXGA,Yes,Intel,Core i5,2.5GHz,0 GB,1 TB,0 GB,0 GB,2.04
341,533,Lenovo,IdeaPad 320-15IKB,Notebook,15.6,4GB,Nvidia GeForce 920MX,Windows 10,799.0,FHD,No,Intel,Core i7,2.7GHz,0 GB,1 TB,0 GB,0 GB,2.2
311,276,Asus,Rog Strix,Gaming,17.3,16GB,AMD Radeon RX 580,Windows 10,1549.0,FHD,No,AMD,Ryzen 1700,3GHz,256 GB,1 TB,0 GB,0 GB,3.2
953,852,HP,ProBook 470,Notebook,17.3,8GB,Nvidia GeForce 930MX,Windows 10,910.0,IPS,No,Intel,Core i5,2.5GHz,0 GB,1 TB,0 GB,0 GB,2.63
232,671,HP,15-ay047nv (i3-6006U/6GB/1TB/Radeon,Notebook,15.6,6GB,AMD Radeon R5 M430,Windows 10,539.0,FHD,No,Intel,Core i3,2GHz,0 GB,1 TB,0 GB,0 GB,2.04
983,1006,Lenovo,V110-15IAP (N3350/4GB/128GB/No,Notebook,15.6,4GB,Intel HD Graphics 500,No OS,270.62,WXGA,No,Intel,Celeron Dual Core,1.1GHz,128 GB,0 GB,0 GB,0 GB,1.9
165,1090,Lenovo,IdeaPad 300-17ISK,Notebook,17.3,8GB,AMD Radeon R5 M330,Windows 10,659.0,IPS,No,Intel,Core i5,2.3GHz,0 GB,1.0 TB,0 GB,0 GB,3.0
538,711,Lenovo,V310-15IKB (i5-7200U/4GB/1TB/FHD/W10),Notebook,15.6,4GB,Intel HD Graphics 620,Windows 10,621.45,FHD,No,Intel,Core i5,2.5GHz,0 GB,1 TB,0 GB,0 GB,2.1
1096,201,HP,ProBook 430,Notebook,13.3,8GB,Intel UHD Graphics 620,Windows 10,959.0,FHD,No,Intel,Core i5,1.6GHz,512 GB,0 GB,0 GB,0 GB,1.49
449,271,Asus,ZenBook Flip,2 in 1 Convertible,13.3,8GB,Intel UHD Graphics 620,Windows 10,1499.0,FHD,Yes,Intel,Core i7,1.8GHz,512 GB,0 GB,0 GB,0 GB,1.1
1290,297,HP,17-BS037cl (i3-6006U/8GB/1TB/W10),Notebook,17.3,8GB,Intel HD Graphics 520,Windows 10,489.0,IPS,No,Intel,Core i3,2GHz,0 GB,1 TB,0 GB,0 GB,2.54
665,139,Lenovo,V110-15IAP (N3350/4GB/1TB/No,Notebook,15.6,4GB,Intel HD Graphics 500,No OS,252.36,WXGA,No,Intel,Celeron Dual Core,1.1GHz,0 GB,1 TB,0 GB,0 GB,1.9
693,182,Lenovo,V310-15IKB (i5-7200U/8GB/1TB,Notebook,15.6,8GB,AMD R17M-M1-70,Windows 10,813.0,FHD,No,Intel,Core i5,2.5GHz,128 GB,1 TB,0 GB,0 GB,1.9
270,695,Dell,Inspiron 3567,Notebook,15.6,4GB,AMD Radeon R5 M430,Windows 10,545.67,WXGA,No,Intel,Core i3,2GHz,0 GB,1 TB,0 GB,0 GB,2.2
519,451,HP,Omen 15-AX205na,Gaming,15.6,8GB,Nvidia GeForce GTX 1050,Windows 10,1099.0,FHD,No,Intel,Core i7,2.8GHz,128 GB,1 TB,0 GB,0 GB,2.2
710,975,Lenovo,ThinkPad X270,Ultrabook,12.5,8GB,Intel HD Graphics 620,Windows 10,1760.0,FHD,No,Intel,Core i5,2.6GHz,256 GB,0 GB,0 GB,0 GB,1.36
236,84,HP,ProBook 440,Notebook,14.0,8GB,Intel HD Graphics 620,Windows 10,860.0,FHD,No,Intel,Core i5,1.6GHz,256 GB,0 GB,0 GB,0 GB,1.63
1194,277,Dell,Inspiron 3576,Notebook,15.6,8GB,AMD Radeon 520,Linux,735.07,FHD,No,Intel,Core i7,1.8GHz,256 GB,0 GB,0 GB,0 GB,2.14
1075,1055,Vero,V142 (X5-Z8350/2GB/32GB/W10),Notebook,14.0,2GB,Intel HD Graphics 400,Windows 10,210.8,WXGA,No,Intel,Atom X5,1.44GHz,0 GB,0 GB,32 GB,0 GB,1.45
498,1144,HP,Omen -,Gaming,17.3,8GB,Nvidia GeForce GTX 1060,Windows 10,1129.0,FHD,No,Intel,Core i5,2.3GHz,128 GB,1 TB,0 GB,0 GB,3.35
135,513,Asus,ZenBook UX510UX-CN211T,Notebook,15.6,8GB,Intel HD Graphics 620,Windows 10,1224.0,FHD,No,Intel,Core i7,2.7GHz,256 GB,1 TB,0 GB,0 GB,2.0
1241,307,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,6GB,Nvidia GeForce GTX 940M,Windows 10,649.0,IPS,No,Intel,Core i5,2.5GHz,0 GB,1 TB,0 GB,0 GB,2.8
67,945,HP,EliteBook 820,Ultrabook,12.5,4GB,Intel HD Graphics 520,Windows 10,1579.0,FHD,No,Intel,Core i5,2.3GHz,0 GB,500 GB,0 GB,0 GB,1.26
964,562,Asus,A541NA-GO342 (N3350/4GB/500GB/Linux),Notebook,15.6,4GB,Intel HD Graphics 500,Linux,224.0,WXGA,No,Intel,Celeron Dual Core,1.1GHz,0 GB,500 GB,0 GB,0 GB,2.0
39,374,Dell,Inspiron 5567,Notebook,15.6,8GB,AMD Radeon R7 M445,Windows 10,899.0,FHD,No,Intel,Core i7,2.7GHz,256 GB,0 GB,0 GB,0 GB,2.33
703,158,HP,15-BS103nv (i5-8250U/6GB/256GB/Radeon,Notebook,15.6,6GB,AMD Radeon 520,Windows 10,619.0,FHD,No,Intel,Core i5,1.6GHz,256 GB,0 GB,0 GB,0 GB,1.91
568,960,Dell,Latitude 7280,Ultrabook,12.5,8GB,Intel HD Graphics,Windows 10,1472.2,FHD,Yes,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,1.36
563,730,Lenovo,ThinkPad T470s,Ultrabook,14.0,8GB,Intel HD Graphics 620,Windows 10,1499.0,FHD,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,1.32
591,802,Lenovo,Yoga 510-15IKB,2 in 1 Convertible,15.6,8GB,AMD Radeon R7 M460,Windows 10,959.0,FHD,Yes,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,2.08
921,250,Dell,Inspiron 5570,Notebook,15.6,8GB,AMD Radeon 530,Windows 10,985.0,FHD,No,Intel,Core i7,1.8GHz,128 GB,2 TB,0 GB,0 GB,2.2
481,71,Asus,FX753VE-GC093 (i7-7700HQ/12GB/1TB/GeForce,Gaming,17.3,12GB,Nvidia GeForce GTX 1050 Ti,Linux,949.0,FHD,No,Intel,Core i7,2.8GHz,0 GB,1 TB,0 GB,0 GB,3.0
1140,663,Toshiba,Tecra A50-D-11M,Notebook,15.6,8GB,Intel HD Graphics 620,Windows 10,1064.0,FHD,No,Intel,Core i5,2.5GHz,0 GB,500 GB,0 GB,0 GB,2.0
249,483,Dell,Precision M5520,Workstation,15.6,8GB,Nvidia Quadro M1200,Windows 10,2408.0,FHD,No,Intel,Core i7,2.8GHz,256 GB,0 GB,0 GB,0 GB,1.78
510,135,Acer,Swift 3,Ultrabook,14.0,8GB,Intel UHD Graphics 620,Windows 10,884.0,FHD,No,Intel,Core i7,1.8GHz,256 GB,0 GB,0 GB,0 GB,1.6
455,1250,Dell,Inspiron 3567,Notebook,15.6,8GB,Intel HD Graphics 620,Windows 10,469.01,WXGA,Yes,Intel,Core i3,2.4GHz,0 GB,1 TB,0 GB,0 GB,2.3
767,977,Toshiba,Portege X20W-D-10V,Ultrabook,12.5,8GB,Intel HD Graphics 620,Windows 10,1790.0,FHD,Yes,Intel,Core i7,2.7GHz,512 GB,0 GB,0 GB,0 GB,1.1
225,1127,Lenovo,V110-15ISK (i3-6006U/4GB/128GB/W10),Notebook,15.6,4GB,Intel HD Graphics 520,Windows 10,429.0,WXGA,No,Intel,Core i3,2.0GHz,128 GB,0 GB,0 GB,0 GB,2.1
963,773,Dell,Latitude 3380,Notebook,13.3,4GB,Intel HD Graphics 520,Windows 10,849.0,WXGA,No,Intel,Core i3,2GHz,0 GB,500 GB,0 GB,0 GB,1.65
208,1288,Lenovo,Yoga 500-14ISK,2 in 1 Convertible,14.0,4GB,Intel HD Graphics 520,Windows 10,638.0,FHD,Yes,Intel,Core i7,2.5GHz,128 GB,0 GB,0 GB,0 GB,1.8
150,58,Asus,VivoBook Max,Notebook,15.6,4GB,Intel HD Graphics 620,Windows 10,586.19,WXGA,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,2.0
850,530,HP,ProBook 440,Notebook,15.6,4GB,Intel HD Graphics 520,Windows 10,689.0,WXGA,No,Intel,Core i3,2GHz,128 GB,0 GB,0 GB,0 GB,1.63
196,680,Lenovo,Yoga 720-13IKB,2 in 1 Convertible,13.3,8GB,Intel HD Graphics 620,Windows 10,1034.0,FHD,Yes,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,1.3
1031,981,HP,ProBook 450,Notebook,15.6,4GB,Intel HD Graphics 620,Windows 10,685.0,FHD,No,Intel,Core i3,2.4GHz,0 GB,500 GB,0 GB,0 GB,2.04
597,1179,MSI,GS40 Phantom,Gaming,14.0,16GB,Nvidia GeForce GTX 970M,Windows 10,1769.0,FHD,No,Intel,Core i7,2.6GHz,256 GB,1 TB,0 GB,0 GB,1.7
105,978,HP,ProBook 450,Notebook,15.6,8GB,Nvidia GeForce 930MX,Windows 10,846.5,WXGA,No,Intel,Core i5,2.50GHz,0 GB,1 TB,0 GB,0 GB,2.04
646,415,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,4GB,Intel HD Graphics 520,Windows 10,409.0,FHD,No,Intel,Core i3,2GHz,0 GB,500 GB,0 GB,0 GB,2.2
843,887,Asus,X541NA-GO121 (N4200/4GB/1TB/Linux),Notebook,15.6,4GB,Intel HD Graphics 505,Linux,398.99,WXGA,No,Intel,Pentium Quad Core,1.1GHz,0 GB,1 TB,0 GB,0 GB,2.0
303,380,Dell,Inspiron 5379,2 in 1 Convertible,13.3,8GB,Intel UHD Graphics 620,Windows 10,869.01,FHD,Yes,Intel,Core i7,1.8GHz,256 GB,0 GB,0 GB,0 GB,1.62
1,1085,Dell,Latitude 3570,Notebook,15.6,4GB,Intel HD Graphics 520,Windows 10,481.98,WXGA,No,Intel,Core i3,2.3GHz,0 GB,500 GB,0 GB,0 GB,2.06
815,1294,Dell,Inspiron 3567,Notebook,15.6,6GB,Intel HD Graphics 620,Windows 10,459.0,WXGA,No,Intel,Core i3,2.4GHz,0 GB,1 TB,0 GB,0 GB,2.3
444,421,Asus,ZenBook Flip,2 in 1 Convertible,13.3,8GB,Intel HD Graphics 620,Windows 10,928.0,FHD,Yes,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,1.27
1149,505,Lenovo,ThinkPad 13,Notebook,13.3,8GB,Intel HD Graphics 620,Windows 10,949.0,FHD,No,Intel,Core i3,2.4GHz,256 GB,0 GB,0 GB,0 GB,1.4
678,262,HP,Envy 17-U275cl,Notebook,17.3,16GB,Nvidia GeForce MX150,Windows 10,1059.0,FHD,No,Intel,Core i7,1.8GHz,0 GB,1 TB,0 GB,0 GB,2.9
271,1150,Lenovo,IdeaPad 500-15ISK,Notebook,15.6,16GB,AMD Radeon R7 M360,Windows 10,1099.0,FHD,No,Intel,Core i7,2.5GHz,0 GB,0 GB,0 GB,1.0 TB,2.5
607,746,MSI,GS63VR 7RF,Gaming,15.6,16GB,Nvidia GeForce GTX 1060,Windows 10,2094.48,FHD,No,Intel,Core i7,2.8GHz,256 GB,1 TB,0 GB,0 GB,1.8
731,190,Dell,XPS 15,Notebook,15.6,16GB,Nvidia GeForce GTX 1050,Windows 10,2397.0,4K,Yes,Intel,Core i7,2.8GHz,512 GB,0 GB,0 GB,0 GB,2.06
642,296,Asus,FX753VD-GC071T (i7-7700HQ/8GB/1TB/GeForce,Gaming,17.3,8GB,Nvidia GeForce GTX 1050,Windows 10,1187.0,FHD,No,Intel,Core i7,2.8GHz,0 GB,1 TB,0 GB,0 GB,3.0
121,95,Dell,Inspiron 7577,Gaming,15.6,8GB,Nvidia GeForce GTX 1060,Windows 10,1195.0,FHD,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,2.65
499,140,Asus,FX753VD-GC086T (i5-7300HQ/8GB/1TB,Gaming,17.3,8GB,Nvidia GeForce GTX 1050,Windows 10,938.0,FHD,No,Intel,Core i5,2.5GHz,128 GB,1 TB,0 GB,0 GB,3.0
997,1301,Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,15.6,4GB,Nvidia GeForce 920M,Windows 10,720.32,WXGA,No,Intel,Core i7,2.5GHz,0 GB,500 GB,0 GB,0 GB,2.2
1270,708,Dell,Inspiron 5577,Gaming,15.6,8GB,Nvidia GeForce GTX 1050,Windows 10,819.0,FHD,No,Intel,Core i5,2.5GHz,0 GB,1 TB,0 GB,0 GB,2.56
1301,674,Dell,Latitude 3580,Notebook,15.6,8GB,Intel HD Graphics 620,Windows 10,955.0,FHD,No,Intel,Core i5,2.5GHz,0 GB,1 TB,0 GB,0 GB,2.06
344,1183,Dell,Inspiron 7567,Gaming,15.6,8GB,Nvidia GeForce GTX 1050 Ti,Windows 10,1498.0,4K,No,Intel,Core i7,2.8GHz,128 GB,1 TB,0 GB,0 GB,2.62
748,647,Dell,XPS 15,Notebook,15.6,16GB,Nvidia GeForce GTX 1050,Windows 10,2399.0,4K,Yes,Intel,Core i7,2.8GHz,1 TB,0 GB,0 GB,0 GB,2.06
786,466,HP,17-BS092ND (i3-6006U/8GB/256GB/W10),Notebook,17.3,8GB,Intel HD Graphics 520,Windows 10,639.9,IPS,No,Intel,Core i3,2GHz,256 GB,0 GB,0 GB,0 GB,2.5
163,1208,Lenovo,Legion Y520-15IKBN,Gaming,15.6,8GB,Nvidia GeForce GTX 1050,Windows 10,819.0,FHD,No,Intel,Core i5,2.5GHz,0 GB,1 TB,0 GB,0 GB,2.4
187,469,Asus,Pro P2540UA-AB51,Notebook,15.6,8GB,Intel HD Graphics 620,Windows 10,749.0,FHD,No,Intel,Core i5,2.5GHz,0 GB,1 TB,0 GB,0 GB,2.37
550,1275,Dell,Vostro 3568,Notebook,15.6,4GB,Intel HD Graphics 520,Windows 10,490.0,WXGA,No,Intel,Core i3,2GHz,0 GB,500 GB,0 GB,0 GB,2.29
696,147,HP,255 G6,Notebook,15.6,4GB,AMD Radeon R4 Graphics,Windows 10,369.0,WXGA,No,AMD,A6-Series,2.5GHz,256 GB,0 GB,0 GB,0 GB,1.86
1294,1210,HP,250 G6,Notebook,15.6,4GB,Intel HD Graphics 620,Windows 10,485.0,WXGA,No,Intel,Core i5,2.5GHz,0 GB,500 GB,0 GB,0 GB,1.86
1113,67,Asus,ZenBook Pro,Ultrabook,15.6,16GB,Nvidia GeForce GTX 1050 Ti,Windows 10,1983.0,FHD,No,Intel,Core i7,2.8GHz,512 GB,0 GB,0 GB,0 GB,1.8
1186,856,HP,Chromebook X360,2 in 1 Convertible,11.6,4GB,Intel HD Graphics 500,Chrome OS,615.0,WXGA,Yes,Intel,Celeron Dual Core,1.1GHz,0 GB,0 GB,32 GB,0 GB,1.4
174,722,Dell,Latitude 5580,Notebook,15.6,16GB,Intel HD Graphics 620,Windows 10,1426.66,FHD,No,Intel,Core i5,2.6GHz,512 GB,0 GB,0 GB,0 GB,1.93
1195,1160,HP,Spectre Pro,2 in 1 Convertible,13.3,8GB,Intel HD Graphics 520,Windows 10,1629.0,FHD,Yes,Intel,Core i5,2.4GHz,256 GB,0 GB,0 GB,0 GB,1.48
576,747,Acer,Aspire ES1-572,Notebook,15.6,4GB,Intel HD Graphics 520,Windows 10,410.8,WXGA,No,Intel,Core i3,2GHz,0 GB,500 GB,0 GB,0 GB,2.4
57,544,HP,250 G6,Notebook,15.6,4GB,Intel HD Graphics 405,Windows 10,398.99,FHD,No,Intel,Pentium Quad Core,1.6GHz,256 GB,0 GB,0 GB,0 GB,1.86
569,1029,Toshiba,Portege A30-C-1CZ,Notebook,13.3,8GB,Intel HD Graphics 520,Windows 10,1210.0,WXGA,No,Intel,Core i5,2.3GHz,256 GB,0 GB,0 GB,0 GB,1.5
10,849,Asus,Rog GL702VM-GC017T,Gaming,17.3,16GB,Nvidia GeForce GTX 1060,Windows 10,1799.0,FHD,No,Intel,Core i7,2.6GHz,512 GB,1 TB,0 GB,0 GB,2.73
1038,281,Dell,Inspiron 5770,Notebook,17.3,8GB,AMD Radeon 530,Linux,1099.0,FHD,No,Intel,Core i7,1.8GHz,128 GB,1 TB,0 GB,0 GB,2.8
699,510,Lenovo,IdeaPad 320-14IAP,Notebook,14.0,4GB,Intel HD Graphics 500,Windows 10,299.0,WXGA,No,Intel,Celeron Dual Core,1.1GHz,0 GB,500 GB,0 GB,0 GB,2.1
458,1019,HP,EliteBook 840,Notebook,14.0,4GB,Intel HD Graphics 520,Windows 10,1099.99,WXGA,No,Intel,Core i5,2.4GHz,256 GB,0 GB,0 GB,0 GB,1.48
244,336,MSI,GL72M 7REX,Gaming,17.3,8GB,Nvidia GeForce GTX 1050 Ti,Windows 10,1199.0,FHD,No,Intel,Core i7,2.8GHz,256 GB,1 TB,0 GB,0 GB,2.7
738,1300,HP,Stream 11-Y000na,Netbook,11.6,2GB,Intel HD Graphics 400,Windows 10,209.0,WXGA,No,Intel,Celeron Dual Core,1.6GHz,0 GB,0 GB,32 GB,0 GB,1.17
37,1280,Dell,Inspiron 3567,Notebook,15.6,6GB,Intel HD Graphics 620,Windows 10,459.0,WXGA,No,Intel,Core i3,2.4GHz,0 GB,1 TB,0 GB,0 GB,2.3
