id,laptop_ID,Company,Inches,Gpu,Price_euros,Pantalla,Marca_Procesador,Modelo_Procesador,SSD,HDD,Flash Storage,Hybrid,Categoria_Peso,Velocidad_Procesador_GHz,S.O,Ram_GB,Tipo_Portatil,Nombre_Producto
983,1006,Lenovo,15.6,Intel HD Graphics 500,270.62,WXGA,Intel,Celeron Dual Core,128 GB,0 GB,0 GB,0 GB,Medio,1.1,No OS,4,Notebook,V110-15IAP
165,1090,Lenovo,17.3,AMD Radeon R5 M330,659.0,IPS,Intel,Core i5,0 GB,1.0 TB,0 GB,0 GB,Pesado,2.3,Windows 10,8,Notebook,IdeaPad 300-17ISK
538,711,Lenovo,15.6,Intel HD Graphics 620,621.45,FHD,Intel,Core i5,0 GB,1 TB,0 GB,0 GB,Medio,2.5,Windows 10,4,Notebook,V310-15IKB
1096,201,HP,13.3,Intel UHD Graphics 620,959.0,FHD,Intel,Core i5,512 GB,0 GB,0 GB,0 GB,Ligero,1.6,Windows 10,8,Notebook,ProBook 430
449,271,Asus,13.3,Intel UHD Graphics 620,1499.0,FHD,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Ligero,1.8,Windows 10,8,Convertible,ZenBook Flip
1290,297,HP,17.3,Intel HD Graphics 520,489.0,IPS,Intel,Core i3,0 GB,1 TB,0 GB,0 GB,Pesado,2.0,Windows 10,8,Notebook,17-BS037cl
665,139,Lenovo,15.6,Intel HD Graphics 500,252.36,WXGA,Intel,Celeron Dual Core,0 GB,1 TB,0 GB,0 GB,Medio,1.1,No OS,4,Notebook,V110-15IAP
693,182,Lenovo,15.6,AMD R17M-M1-70,813.0,FHD,Intel,Core i5,128 GB,1 TB,0 GB,0 GB,Medio,2.5,Windows 10,8,Notebook,V310-15IKB
270,695,Dell,15.6,AMD Radeon R5 M430,545.67,WXGA,Intel,Core i3,0 GB,1 TB,0 GB,0 GB,Medio,2.0,Windows 10,4,Notebook,Inspiron 3567
519,451,HP,15.6,Nvidia GeForce GTX 1050,1099.0,FHD,Intel,Core i7,128 GB,1 TB,0 GB,0 GB,Medio,2.8,Windows 10,8,Gaming,Omen 15-AX205na
710,975,Lenovo,12.5,Intel HD Graphics 620,1760.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,2.6,Windows 10,8,Ultrabook,ThinkPad X270
236,84,HP,14.0,Intel HD Graphics 620,860.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,1.6,Windows 10,8,Notebook,ProBook 440
1194,277,Dell,15.6,AMD Radeon 520,735.07,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Medio,1.8,Linux,8,Notebook,Inspiron 3576
1075,1055,Vero,14.0,Intel HD Graphics 400,210.8,WXGA,Intel,Atom X5,0 GB,0 GB,32 GB,0 GB,Ligero,1.44,Windows 10,2,Notebook,V142
498,1144,HP,17.3,Nvidia GeForce GTX 1060,1129.0,FHD,Intel,Core i5,128 GB,1 TB,0 GB,0 GB,Pesado,2.3,Windows 10,8,Gaming,Omen -
135,513,Asus,15.6,Intel HD Graphics 620,1224.0,FHD,Intel,Core i7,256 GB,1 TB,0 GB,0 GB,Medio,2.7,Windows 10,8,Notebook,ZenBook UX510UX-CN211T
1241,307,Lenovo,17.3,Nvidia GeForce GTX 940M,649.0,IPS,Intel,Core i5,0 GB,1 TB,0 GB,0 GB,Pesado,2.5,Windows 10,6,Notebook,IdeaPad 320-17IKB
67,945,HP,12.5,Intel HD Graphics 520,1579.0,FHD,Intel,Core i5,0 GB,500 GB,0 GB,0 GB,Ligero,2.3,Windows 10,4,Ultrabook,EliteBook 820
964,562,Asus,15.6,Intel HD Graphics 500,224.0,WXGA,Intel,Celeron Dual Core,0 GB,500 GB,0 GB,0 GB,Medio,1.1,Linux,4,Notebook,A541NA-GO342
39,374,Dell,15.6,AMD Radeon R7 M445,899.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Medio,2.7,Windows 10,8,Notebook,Inspiron 5567
703,158,HP,15.6,AMD Radeon 520,619.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,1.6,Windows 10,6,Notebook,15-BS103nv
568,960,Dell,12.5,Intel HD Graphics,1472.2,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,2.5,Windows 10,8,Ultrabook,Latitude 7280
563,730,Lenovo,14.0,Intel HD Graphics 620,1499.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,2.5,Windows 10,8,Ultrabook,ThinkPad T470s
591,802,Lenovo,15.6,AMD Radeon R7 M460,959.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,8,Convertible,Yoga 510-15IKB
921,250,Dell,15.6,AMD Radeon 530,985.0,FHD,Intel,Core i7,128 GB,2 TB,0 GB,0 GB,Medio,1.8,Windows 10,8,Notebook,Inspiron 5570
481,71,Asus,17.3,Nvidia GeForce GTX 1050 Ti,949.0,FHD,Intel,Core i7,0 GB,1 TB,0 GB,0 GB,Pesado,2.8,Linux,12,Gaming,FX753VE-GC093
1140,663,Toshiba,15.6,Intel HD Graphics 620,1064.0,FHD,Intel,Core i5,0 GB,500 GB,0 GB,0 GB,Medio,2.5,Windows 10,8,Notebook,Tecra A50-D-11M
249,483,Dell,15.6,Nvidia Quadro M1200,2408.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Medio,2.8,Windows 10,8,Workstation,Precision M5520
510,135,Acer,14.0,Intel UHD Graphics 620,884.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Medio,1.8,Windows 10,8,Ultrabook,Swift 3
455,1250,Dell,15.6,Intel HD Graphics 620,469.01,WXGA,Intel,Core i3,0 GB,1 TB,0 GB,0 GB,Medio,2.4,Windows 10,8,Notebook,Inspiron 3567
767,977,Toshiba,12.5,Intel HD Graphics 620,1790.0,FHD,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Ligero,2.7,Windows 10,8,Ultrabook,Portege X20W-D-10V
225,1127,Lenovo,15.6,Intel HD Graphics 520,429.0,WXGA,Intel,Core i3,128 GB,0 GB,0 GB,0 GB,Medio,2.0,Windows 10,4,Notebook,V110-15ISK
963,773,Dell,13.3,Intel HD Graphics 520,849.0,WXGA,Intel,Core i3,0 GB,500 GB,0 GB,0 GB,Medio,2.0,Windows 10,4,Notebook,Latitude 3380
208,1288,Lenovo,14.0,Intel HD Graphics 520,638.0,FHD,Intel,Core i7,128 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,4,Convertible,Yoga 500-14ISK
150,58,Asus,15.6,Intel HD Graphics 620,586.19,WXGA,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,4,Notebook,VivoBook Max
850,530,HP,15.6,Intel HD Graphics 520,689.0,WXGA,Intel,Core i3,128 GB,0 GB,0 GB,0 GB,Medio,2.0,Windows 10,4,Notebook,ProBook 440
196,680,Lenovo,13.3,Intel HD Graphics 620,1034.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,2.5,Windows 10,8,Convertible,Yoga 720-13IKB
1031,981,HP,15.6,Intel HD Graphics 620,685.0,FHD,Intel,Core i3,0 GB,500 GB,0 GB,0 GB,Medio,2.4,Windows 10,4,Notebook,ProBook 450
597,1179,MSI,14.0,Nvidia GeForce GTX 970M,1769.0,FHD,Intel,Core i7,256 GB,1 TB,0 GB,0 GB,Medio,2.6,Windows 10,16,Gaming,GS40 Phantom
105,978,HP,15.6,Nvidia GeForce 930MX,846.5,WXGA,Intel,Core i5,0 GB,1 TB,0 GB,0 GB,Medio,2.5,Windows 10,8,Notebook,ProBook 450
646,415,Lenovo,15.6,Intel HD Graphics 520,409.0,FHD,Intel,Core i3,0 GB,500 GB,0 GB,0 GB,Medio,2.0,Windows 10,4,Notebook,IdeaPad 320-15ISK
843,887,Asus,15.6,Intel HD Graphics 505,398.99,WXGA,Intel,Pentium Quad Core,0 GB,1 TB,0 GB,0 GB,Medio,1.1,Linux,4,Notebook,X541NA-GO121
303,380,Dell,13.3,Intel UHD Graphics 620,869.01,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Medio,1.8,Windows 10,8,Convertible,Inspiron 5379
1,1085,Dell,15.6,Intel HD Graphics 520,481.98,WXGA,Intel,Core i3,0 GB,500 GB,0 GB,0 GB,Medio,2.3,Windows 10,4,Notebook,Latitude 3570
815,1294,Dell,15.6,Intel HD Graphics 620,459.0,WXGA,Intel,Core i3,0 GB,1 TB,0 GB,0 GB,Medio,2.4,Windows 10,6,Notebook,Inspiron 3567
444,421,Asus,13.3,Intel HD Graphics 620,928.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,2.5,Windows 10,8,Convertible,ZenBook Flip
1149,505,Lenovo,13.3,Intel HD Graphics 620,949.0,FHD,Intel,Core i3,256 GB,0 GB,0 GB,0 GB,Ligero,2.4,Windows 10,8,Notebook,ThinkPad 13
678,262,HP,17.3,Nvidia GeForce MX150,1059.0,FHD,Intel,Core i7,0 GB,1 TB,0 GB,0 GB,Pesado,1.8,Windows 10,16,Notebook,Envy 17-U275cl
271,1150,Lenovo,15.6,AMD Radeon R7 M360,1099.0,FHD,Intel,Core i7,0 GB,0 GB,0 GB,1.0 TB,Medio,2.5,Windows 10,16,Notebook,IdeaPad 500-15ISK
607,746,MSI,15.6,Nvidia GeForce GTX 1060,2094.48,FHD,Intel,Core i7,256 GB,1 TB,0 GB,0 GB,Medio,2.8,Windows 10,16,Gaming,GS63VR 7RF
731,190,Dell,15.6,Nvidia GeForce GTX 1050,2397.0,4K,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Medio,2.8,Windows 10,16,Notebook,XPS 15
642,296,Asus,17.3,Nvidia GeForce GTX 1050,1187.0,FHD,Intel,Core i7,0 GB,1 TB,0 GB,0 GB,Pesado,2.8,Windows 10,8,Gaming,FX753VD-GC071T
121,95,Dell,15.6,Nvidia GeForce GTX 1060,1195.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Pesado,2.5,Windows 10,8,Gaming,Inspiron 7577
499,140,Asus,17.3,Nvidia GeForce GTX 1050,938.0,FHD,Intel,Core i5,128 GB,1 TB,0 GB,0 GB,Pesado,2.5,Windows 10,8,Gaming,FX753VD-GC086T
997,1301,Asus,15.6,Nvidia GeForce 920M,720.32,WXGA,Intel,Core i7,0 GB,500 GB,0 GB,0 GB,Medio,2.5,Windows 10,4,Notebook,X556UJ-XO044T
1270,708,Dell,15.6,Nvidia GeForce GTX 1050,819.0,FHD,Intel,Core i5,0 GB,1 TB,0 GB,0 GB,Pesado,2.5,Windows 10,8,Gaming,Inspiron 5577
1301,674,Dell,15.6,Intel HD Graphics 620,955.0,FHD,Intel,Core i5,0 GB,1 TB,0 GB,0 GB,Medio,2.5,Windows 10,8,Notebook,Latitude 3580
344,1183,Dell,15.6,Nvidia GeForce GTX 1050 Ti,1498.0,4K,Intel,Core i7,128 GB,1 TB,0 GB,0 GB,Pesado,2.8,Windows 10,8,Gaming,Inspiron 7567
748,647,Dell,15.6,Nvidia GeForce GTX 1050,2399.0,4K,Intel,Core i7,1 TB,0 GB,0 GB,0 GB,Medio,2.8,Windows 10,16,Notebook,XPS 15
786,466,HP,17.3,Intel HD Graphics 520,639.9,IPS,Intel,Core i3,256 GB,0 GB,0 GB,0 GB,Medio,2.0,Windows 10,8,Notebook,17-BS092ND
163,1208,Lenovo,15.6,Nvidia GeForce GTX 1050,819.0,FHD,Intel,Core i5,0 GB,1 TB,0 GB,0 GB,Medio,2.5,Windows 10,8,Gaming,Legion Y520-15IKBN
187,469,Asus,15.6,Intel HD Graphics 620,749.0,FHD,Intel,Core i5,0 GB,1 TB,0 GB,0 GB,Medio,2.5,Windows 10,8,Notebook,Pro P2540UA-AB51
550,1275,Dell,15.6,Intel HD Graphics 520,490.0,WXGA,Intel,Core i3,0 GB,500 GB,0 GB,0 GB,Medio,2.0,Windows 10,4,Notebook,Vostro 3568
696,147,HP,15.6,AMD Radeon R4 Graphics,369.0,WXGA,AMD,A6-Series,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,4,Notebook,255 G6
1294,1210,HP,15.6,Intel HD Graphics 620,485.0,WXGA,Intel,Core i5,0 GB,500 GB,0 GB,0 GB,Medio,2.5,Windows 10,4,Notebook,250 G6
1113,67,Asus,15.6,Nvidia GeForce GTX 1050 Ti,1983.0,FHD,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Medio,2.8,Windows 10,16,Ultrabook,ZenBook Pro
1186,856,HP,11.6,Intel HD Graphics 500,615.0,WXGA,Intel,Celeron Dual Core,0 GB,0 GB,32 GB,0 GB,Ligero,1.1,Chrome OS,4,Convertible,Chromebook X360
174,722,Dell,15.6,Intel HD Graphics 620,1426.66,FHD,Intel,Core i5,512 GB,0 GB,0 GB,0 GB,Medio,2.6,Windows 10,16,Notebook,Latitude 5580
1195,1160,HP,13.3,Intel HD Graphics 520,1629.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,2.4,Windows 10,8,Convertible,Spectre Pro
576,747,Acer,15.6,Intel HD Graphics 520,410.8,WXGA,Intel,Core i3,0 GB,500 GB,0 GB,0 GB,Medio,2.0,Windows 10,4,Notebook,Aspire ES1-572
57,544,HP,15.6,Intel HD Graphics 405,398.99,FHD,Intel,Pentium Quad Core,256 GB,0 GB,0 GB,0 GB,Medio,1.6,Windows 10,4,Notebook,250 G6
569,1029,Toshiba,13.3,Intel HD Graphics 520,1210.0,WXGA,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.3,Windows 10,8,Notebook,Portege A30-C-1CZ
10,849,Asus,17.3,Nvidia GeForce GTX 1060,1799.0,FHD,Intel,Core i7,512 GB,1 TB,0 GB,0 GB,Pesado,2.6,Windows 10,16,Gaming,Rog GL702VM-GC017T
1038,281,Dell,17.3,AMD Radeon 530,1099.0,FHD,Intel,Core i7,128 GB,1 TB,0 GB,0 GB,Pesado,1.8,Linux,8,Notebook,Inspiron 5770
699,510,Lenovo,14.0,Intel HD Graphics 500,299.0,WXGA,Intel,Celeron Dual Core,0 GB,500 GB,0 GB,0 GB,Medio,1.1,Windows 10,4,Notebook,IdeaPad 320-14IAP
458,1019,HP,14.0,Intel HD Graphics 520,1099.99,WXGA,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,2.4,Windows 10,4,Notebook,EliteBook 840
244,336,MSI,17.3,Nvidia GeForce GTX 1050 Ti,1199.0,FHD,Intel,Core i7,256 GB,1 TB,0 GB,0 GB,Pesado,2.8,Windows 10,8,Gaming,GL72M 7REX
738,1300,HP,11.6,Intel HD Graphics 400,209.0,WXGA,Intel,Celeron Dual Core,0 GB,0 GB,32 GB,0 GB,Ligero,1.6,Windows 10,2,Netbook,Stream 11-Y000na
37,1280,Dell,15.6,Intel HD Graphics 620,459.0,WXGA,Intel,Core i3,0 GB,1 TB,0 GB,0 GB,Medio,2.4,Windows 10,6,Notebook,Inspiron 3567
732,992,HP,15.6,Intel HD Graphics 620,579.0,WXGA,Intel,Core i7,0 GB,1 TB,0 GB,0 GB,Medio,2.7,Windows 10,6,Notebook,15-bs053od
1173,144,Lenovo,14.0,AMD Radeon RX 550,1116.02,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,1.6,Windows 10,8,Notebook,ThinkPad E480
113,727,HP,17.3,Nvidia GeForce 930MX,1200.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Pesado,2.7,Windows 10,8,Notebook,ProBook 470
1146,433,Dell,15.6,AMD Radeon 530,1142.4,FHD,Intel,Core i7,256 GB,2 TB,0 GB,0 GB,Medio,1.8,Windows 10,8,Notebook,Inspiron 5570
1100,1110,Acer,15.6,Nvidia GeForce GTX 950M,799.0,FHD,Intel,Core i5,256 GB,1 TB,0 GB,0 GB,Medio,2.5,Windows 10,8,Notebook,Aspire F5-573G
407,470,Lenovo,14.0,AMD Radeon R7 M460,799.0,FHD,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Medio,2.7,No OS,8,Notebook,IdeaPad 510s-14IKB
1256,1065,HP,15.6,Nvidia GeForce 940MX,979.0,FHD,Intel,Core i7,0 GB,1 TB,0 GB,0 GB,Medio,2.7,Windows 10,8,Notebook,Noteb Pav
269,1255,Dell,15.6,Intel HD Graphics 520,737.0,WXGA,Intel,Core i5,0 GB,500 GB,0 GB,0 GB,Medio,2.3,Windows 7,4,Notebook,Vostro 3559
404,1281,Acer,15.6,Intel HD Graphics 400,289.0,WXGA,Intel,Celeron Dual Core,0 GB,500 GB,0 GB,0 GB,Medio,1.6,Linux,4,Notebook,Aspire ES1-531
897,492,Lenovo,14.0,Intel UHD Graphics 620,1049.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,1.6,Windows 10,8,Notebook,ThinkPad E480
436,459,HP,15.6,Intel HD Graphics 620,1534.0,FHD,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Medio,2.9,Windows 10,8,Workstation,ProBook 650
717,292,Asus,15.6,Nvidia GeForce 940MX,977.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,8,Ultrabook,VivoBook S15
595,1268,Dell,15.6,Intel HD Graphics,324.0,WXGA,Intel,Pentium Quad Core,0 GB,500 GB,0 GB,0 GB,Medio,1.6,Linux,4,Notebook,Inspiron 3552
276,1259,Asus,13.3,Intel HD Graphics 520,1280.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Ligero,2.5,Windows 10,8,Ultrabook,ZenBook UX310UA-WB71
812,444,Google,12.3,Intel HD Graphics 615,2199.0,IPS,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Ligero,1.3,Chrome OS,16,Ultrabook,Pixelbook
497,346,Dell,15.6,Intel HD Graphics,274.9,WXGA,Intel,Celeron Dual Core,0 GB,500 GB,0 GB,0 GB,Medio,1.6,Linux,4,Notebook,Inspiron 3552
85,531,Dell,17.3,AMD Radeon 530,889.0,FHD,Intel,Core i5,128 GB,1 TB,0 GB,0 GB,Pesado,1.6,Linux,8,Notebook,Inspiron 5770
557,81,HP,17.3,Nvidia GeForce 930MX,977.0,FHD,Intel,Core i5,128 GB,1 TB,0 GB,0 GB,Medio,1.6,Windows 10,8,Notebook,ProBook 470
757,497,Lenovo,15.6,Nvidia GeForce 940MX,1011.99,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,8,Notebook,Thinkpad E570
564,1223,Dell,15.6,AMD Radeon R7 M445,889.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,8,Notebook,Inspiron 5567
895,1149,Acer,15.6,Nvidia GeForce 940MX,616.0,FHD,Intel,Core i5,0 GB,1 TB,0 GB,0 GB,Medio,2.5,Windows 10,4,Notebook,Aspire E5-576G
365,1039,HP,12.5,Intel HD Graphics 620,1559.0,WXGA,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,2.5,Windows 10,4,Ultrabook,Elitebook 820
769,1102,Lenovo,14.0,Intel HD Graphics 520,1199.0,FHD,Intel,Core i5,180 GB,0 GB,0 GB,0 GB,Medio,2.3,Windows 7,8,Notebook,ThinkPad T460
324,97,Acer,13.3,Intel UHD Graphics 620,847.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,1.6,Windows 10,8,Convertible,Spin 5
844,821,Samsung,13.3,Intel HD Graphics 620,1499.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,2.5,Windows 10,8,Ultrabook,Notebook 9
924,664,Dell,15.6,AMD Radeon 530,919.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Medio,1.8,Windows 10,8,Notebook,Inspiron 5570
221,151,MSI,17.3,Nvidia GeForce GTX 1070,2029.0,FHD,Intel,Core i7,256 GB,1 TB,0 GB,0 GB,Pesado,2.8,Windows 10,16,Gaming,GE72MVR 7RG
348,211,Dell,13.3,Intel UHD Graphics 620,1949.0,4K,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Ligero,1.8,Windows 10,8,Ultrabook,XPS 13
229,1045,Acer,15.6,AMD Radeon R5,409.0,WXGA,AMD,A9-Series,0 GB,1 TB,0 GB,0 GB,Medio,3.0,Windows 10,6,Notebook,Aspire 3
168,713,Dell,15.6,Intel HD Graphics 620,795.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,8,Notebook,Vostro 5568
74,4,Apple,15.4,AMD Radeon Pro 455,2537.45,IPS,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Medio,2.7,macOS,16,Ultrabook,MacBook Pro
405,1119,Lenovo,15.6,Nvidia GeForce GTX 1050 Ti,1199.0,FHD,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Medio,2.8,Windows 10,16,Gaming,Legion Y520-15IKBN
760,299,Lenovo,15.6,Intel UHD Graphics 620,739.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,1.6,Windows 10,8,Notebook,V330-15IKB
941,183,HP,13.3,Intel UHD Graphics 620,1499.0,4K,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,1.6,Windows 10,8,Convertible,Spectre x360
868,693,Dell,15.6,Nvidia GeForce GTX 1070,2813.75,FHD,Intel,Core i7,256 GB,1 TB,0 GB,0 GB,Pesado,2.9,Windows 10,16,Gaming,Alienware 15
65,818,Lenovo,15.6,Nvidia GeForce 920M,609.0,FHD,Intel,Core i5,0 GB,1 TB,0 GB,0 GB,Medio,2.5,Windows 10,4,Notebook,IdeaPad 310-15IKB
314,1277,MSI,15.6,Nvidia GeForce GTX 960M,1229.0,FHD,Intel,Core i7,128 GB,1 TB,0 GB,0 GB,Medio,2.6,Windows 10,8,Gaming,GE62 Apache
1034,699,Lenovo,14.0,Intel HD Graphics 620,699.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,4,Notebook,IdeaPad 520s-14IKB
1114,171,Dell,15.6,Nvidia GeForce GTX 1050,1060.49,FHD,Intel,Core i7,128 GB,1 TB,0 GB,0 GB,Pesado,2.8,Windows 10,8,Gaming,Inspiron 5577
1175,556,Lenovo,15.6,Intel HD Graphics 620,1729.0,FHD,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Medio,2.7,Windows 10,8,Notebook,ThinkPad T570
321,205,Lenovo,15.6,Intel HD Graphics 520,493.0,WXGA,Intel,Core i5,128 GB,0 GB,0 GB,0 GB,Medio,2.3,Windows 10,4,Notebook,V110-15ISK
467,1058,HP,14.0,Intel HD Graphics 520,1000.0,FHD,Intel,Core i5,0 GB,500 GB,0 GB,0 GB,Medio,2.3,Windows 10,4,Notebook,EliteBook 840
1022,316,Dell,13.3,Intel UHD Graphics 620,2499.0,4K,Intel,Core i7,1 TB,0 GB,0 GB,0 GB,Ligero,1.8,Windows 10,16,Ultrabook,XPS 13
629,288,Lenovo,15.6,Intel HD Graphics 620,579.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,6,Notebook,Ideapad 320-15IKBN
433,769,Lenovo,15.6,Nvidia GeForce GTX 1050,1048.0,FHD,Intel,Core i7,128 GB,1 TB,0 GB,0 GB,Medio,2.8,Windows 10,8,Gaming,Legion Y520-15IKBN
1169,1317,Lenovo,13.3,Intel HD Graphics 520,1499.0,IPS,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Ligero,2.5,Windows 10,16,Convertible,Yoga 900-13ISK
741,1244,Dell,13.3,Intel HD Graphics 620,1477.0,IPS,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Ligero,2.7,Windows 10,8,Ultrabook,XPS 13
131,92,Asus,15.6,AMD Radeon RX 560,699.0,FHD,AMD,FX 9830,0 GB,1 TB,0 GB,0 GB,Medio,3.0,Windows 10,8,Gaming,FX550IK-DM018T
1035,150,Asus,15.6,Intel HD Graphics 500,344.0,FHD,Intel,Celeron Dual Core,0 GB,1 TB,0 GB,0 GB,Medio,1.1,Windows 10,4,Notebook,X541NA
1130,980,Dell,15.6,Intel HD Graphics 620,825.0,WXGA,Intel,Core i5,0 GB,500 GB,0 GB,0 GB,Medio,2.5,Windows 10,4,Notebook,Latitude 5580
787,1107,Asus,17.3,Nvidia GeForce GTX 1060,1599.0,FHD,Intel,Core i7,256 GB,1 TB,0 GB,0 GB,Pesado,2.8,Windows 10,8,Gaming,Rog GL702VM-GC354T
1092,551,Asus,15.6,AMD Radeon R2 Graphics,349.0,WXGA,AMD,E-Series,0 GB,500 GB,0 GB,0 GB,Medio,1.8,Windows 10,4,Notebook,VivoBook X540YA-XX519T
1058,976,Acer,15.6,Nvidia GeForce GTX 950M,1009.0,FHD,Intel,Core i5,128 GB,1 TB,0 GB,0 GB,Medio,2.5,Windows 10,12,Notebook,Aspire F5-573G-510L
1132,1305,HP,15.6,AMD Radeon R5 M330,764.0,WXGA,Intel,Core i7,0 GB,1 TB,0 GB,0 GB,Medio,2.5,Windows 10,6,Notebook,15-AC110nv
335,1265,Asus,15.6,Nvidia GeForce GTX 1070,2325.0,FHD,Intel,Core i7,256 GB,1 TB,0 GB,0 GB,Medio,2.6,Windows 10,16,Gaming,Rog GL502VS
847,326,Lenovo,17.3,Nvidia GeForce 920MX,589.0,IPS,Intel,Core i5,0 GB,1 TB,0 GB,0 GB,Pesado,2.5,Windows 10,4,Notebook,IdeaPad 320-17IKB
999,391,Lenovo,14.0,Intel HD Graphics 620,2282.0,QHD,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Ligero,2.7,Windows 10,8,Ultrabook,Thinkpad X1
1275,774,Acer,13.3,Intel HD Graphics 520,655.0,WXGA,Intel,Core i5,128 GB,0 GB,0 GB,0 GB,Medio,2.3,Windows 10,4,Notebook,TravelMate P238-M
1079,464,Microsoft,13.5,Intel HD Graphics 615,989.0,IPS,Intel,Core M m3,128 GB,0 GB,0 GB,0 GB,Ligero,2.2,Windows 10 S,4,Ultrabook,Surface Laptop
3,891,HP,13.3,Intel HD Graphics 620,1700.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,2.5,Windows 10,4,Convertible,EliteBook x360
107,944,Lenovo,15.6,Intel HD Graphics 505,309.0,WXGA,Intel,Pentium Quad Core,0 GB,1 TB,0 GB,0 GB,Medio,1.1,Windows 10,4,Notebook,IdeaPad 320-15IAP
119,602,Lenovo,15.6,Intel HD Graphics 520,459.0,WXGA,Intel,Core i3,0 GB,1 TB,0 GB,0 GB,Medio,2.3,Windows 10,8,Notebook,IdeaPad 110-15ISK
393,1180,HP,15.6,Nvidia GeForce GTX 1050,899.0,FHD,Intel,Core i7,0 GB,1 TB,0 GB,0 GB,Pesado,2.8,Windows 10,8,Gaming,Pavilion 15-cb003nv
1120,1311,Lenovo,15.6,Nvidia GeForce GTX 960M,899.0,FHD,Intel,Core i7,0 GB,1 TB,0 GB,0 GB,Pesado,2.6,Windows 10,8,Notebook,IdeaPad Y700-15ISK
58,185,Dell,13.3,Intel UHD Graphics 620,1399.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,1.6,Windows 10,8,Ultrabook,XPS 13
594,275,Apple,13.3,Intel Iris Graphics 550,1958.9,IPS,Intel,Core i5,512 GB,0 GB,0 GB,0 GB,Ligero,2.9,macOS,8,Ultrabook,MacBook Pro
864,519,Dell,15.6,Intel HD Graphics 620,836.0,FHD,Intel,Core i5,0 GB,1 TB,0 GB,0 GB,Medio,2.5,Windows 10,8,Notebook,Vostro 5568
