id,laptop_ID,Company,Inches,Price_euros,Pantalla,Touchscreen,Marca_Procesador,Modelo_Procesador,Categoria_Peso,Velocidad_Procesador_GHz,S.O,Ram_GB,Tipo_Portatil,Nombre_Producto,Total_Almacenamiento,Marca_GPU,Modelo_GPU,Tipo_GPU
1173,144,Lenovo,14.0,1116.02,FHD,No,Intel,Core i5,Medio,1.6,Windows 10,8,Notebook,ThinkPad E480,1024.0,AMD,RX 550,Radeon
113,727,HP,17.3,1200.0,FHD,No,Intel,Core i7,Pesado,2.7,Windows 10,8,Notebook,ProBook 470,1024.0,Nvidia,930MX,GeForce
1146,433,Dell,15.6,1142.4,FHD,No,Intel,Core i7,Medio,1.8,Windows 10,8,Notebook,Inspiron 5570,5120.0,AMD,530,Radeon
1100,1110,Acer,15.6,799.0,FHD,No,Intel,Core i5,Medio,2.5,Windows 10,8,Notebook,Aspire F5-573G,3072.0,Nvidia,GTX 950M,GeForce
407,470,Lenovo,14.0,799.0,FHD,No,Intel,Core i7,Medio,2.7,No OS,8,Notebook,IdeaPad 510s-14IKB,2048.0,AMD,R7 M460,Radeon
1256,1065,HP,15.6,979.0,FHD,No,Intel,Core i7,Medio,2.7,Windows 10,8,Notebook,Noteb Pav,2048.0,Nvidia,940MX,GeForce
269,1255,Dell,15.6,737.0,WXGA,No,Intel,Core i5,Medio,2.3,Windows 7,4,Notebook,Vostro 3559,1000.0,Intel,520,HD Graphics
404,1281,Acer,15.6,289.0,WXGA,No,Intel,Celeron Dual Core,Medio,1.6,Linux,4,Notebook,Aspire ES1-531,1000.0,Intel,400,HD Graphics
897,492,Lenovo,14.0,1049.0,FHD,No,Intel,Core i5,Medio,1.6,Windows 10,8,Notebook,ThinkPad E480,1024.0,Intel,620,UHD Graphics
436,459,HP,15.6,1534.0,FHD,No,Intel,Core i7,Medio,2.9,Windows 10,8,Workstation,ProBook 650,2048.0,Intel,620,HD Graphics
717,292,Asus,15.6,977.0,FHD,No,Intel,Core i5,Medio,2.5,Windows 10,8,Ultrabook,VivoBook S15,1024.0,Nvidia,940MX,GeForce
595,1268,Dell,15.6,324.0,WXGA,No,Intel,Pentium Quad Core,Medio,1.6,Linux,4,Notebook,Inspiron 3552,1000.0,Intel,Otro,HD Graphics
276,1259,Asus,13.3,1280.0,FHD,No,Intel,Core i7,Ligero,2.5,Windows 10,8,Ultrabook,ZenBook UX310UA-WB71,1024.0,Intel,520,HD Graphics
812,444,Google,12.3,2199.0,IPS,Yes,Intel,Core i7,Ligero,1.3,Chrome OS,16,Ultrabook,Pixelbook,2048.0,Intel,615,HD Graphics
497,346,Dell,15.6,274.9,WXGA,No,Intel,Celeron Dual Core,Medio,1.6,Linux,4,Notebook,Inspiron 3552,1000.0,Intel,Otro,HD Graphics
85,531,Dell,17.3,889.0,FHD,No,Intel,Core i5,Pesado,1.6,Linux,8,Notebook,Inspiron 5770,2560.0,AMD,530,Radeon
557,81,HP,17.3,977.0,FHD,No,Intel,Core i5,Medio,1.6,Windows 10,8,Notebook,ProBook 470,2560.0,Nvidia,930MX,GeForce
757,497,Lenovo,15.6,1011.99,FHD,No,Intel,Core i5,Medio,2.5,Windows 10,8,Notebook,Thinkpad E570,1024.0,Nvidia,940MX,GeForce
564,1223,Dell,15.6,889.0,FHD,No,Intel,Core i5,Medio,2.5,Windows 10,8,Notebook,Inspiron 5567,1024.0,AMD,R7 M445,Radeon
895,1149,Acer,15.6,616.0,FHD,No,Intel,Core i5,Medio,2.5,Windows 10,4,Notebook,Aspire E5-576G,2048.0,Nvidia,940MX,GeForce
365,1039,HP,12.5,1559.0,WXGA,No,Intel,Core i5,Ligero,2.5,Windows 10,4,Ultrabook,Elitebook 820,1024.0,Intel,620,HD Graphics
769,1102,Lenovo,14.0,1199.0,FHD,No,Intel,Core i5,Medio,2.3,Windows 7,8,Notebook,ThinkPad T460,720.0,Intel,520,HD Graphics
324,97,Acer,13.3,847.0,FHD,Yes,Intel,Core i5,Medio,1.6,Windows 10,8,Convertible,Spin 5,1024.0,Intel,620,UHD Graphics
844,821,Samsung,13.3,1499.0,FHD,No,Intel,Core i5,Ligero,2.5,Windows 10,8,Ultrabook,Notebook 9,1024.0,Intel,620,HD Graphics
924,664,Dell,15.6,919.0,FHD,No,Intel,Core i7,Medio,1.8,Windows 10,8,Notebook,Inspiron 5570,1024.0,AMD,530,Radeon
221,151,MSI,17.3,2029.0,FHD,No,Intel,Core i7,Pesado,2.8,Windows 10,16,Gaming,GE72MVR 7RG,3072.0,Nvidia,GTX 1070,GeForce
348,211,Dell,13.3,1949.0,4K,Yes,Intel,Core i7,Ligero,1.8,Windows 10,8,Ultrabook,XPS 13,1024.0,Intel,620,UHD Graphics
229,1045,Acer,15.6,409.0,WXGA,No,AMD,A9-Series,Medio,3.0,Windows 10,6,Notebook,Aspire 3,2048.0,AMD,R5,Radeon
168,713,Dell,15.6,795.0,FHD,No,Intel,Core i5,Medio,2.5,Windows 10,8,Notebook,Vostro 5568,1024.0,Intel,620,HD Graphics
74,4,Apple,15.4,2537.45,IPS,No,Intel,Core i7,Medio,2.7,macOS,16,Ultrabook,MacBook Pro,2048.0,AMD,Pro 455,Radeon
405,1119,Lenovo,15.6,1199.0,FHD,No,Intel,Core i7,Medio,2.8,Windows 10,16,Gaming,Legion Y520-15IKBN,2048.0,Nvidia,GTX 1050 Ti,GeForce
760,299,Lenovo,15.6,739.0,FHD,No,Intel,Core i5,Medio,1.6,Windows 10,8,Notebook,V330-15IKB,1024.0,Intel,620,UHD Graphics
941,183,HP,13.3,1499.0,4K,Yes,Intel,Core i5,Ligero,1.6,Windows 10,8,Convertible,Spectre x360,1024.0,Intel,620,UHD Graphics
868,693,Dell,15.6,2813.75,FHD,No,Intel,Core i7,Pesado,2.9,Windows 10,16,Gaming,Alienware 15,3072.0,Nvidia,GTX 1070,GeForce
65,818,Lenovo,15.6,609.0,FHD,No,Intel,Core i5,Medio,2.5,Windows 10,4,Notebook,IdeaPad 310-15IKB,2048.0,Nvidia,920M,GeForce
314,1277,MSI,15.6,1229.0,FHD,No,Intel,Core i7,Medio,2.6,Windows 10,8,Gaming,GE62 Apache,2560.0,Nvidia,GTX 960M,GeForce
1034,699,Lenovo,14.0,699.0,FHD,No,Intel,Core i5,Medio,2.5,Windows 10,4,Notebook,IdeaPad 520s-14IKB,1024.0,Intel,620,HD Graphics
1114,171,Dell,15.6,1060.49,FHD,No,Intel,Core i7,Pesado,2.8,Windows 10,8,Gaming,Inspiron 5577,2560.0,Nvidia,GTX 1050,GeForce
1175,556,Lenovo,15.6,1729.0,FHD,No,Intel,Core i7,Medio,2.7,Windows 10,8,Notebook,ThinkPad T570,2048.0,Intel,620,HD Graphics
321,205,Lenovo,15.6,493.0,WXGA,No,Intel,Core i5,Medio,2.3,Windows 10,4,Notebook,V110-15ISK,512.0,Intel,520,HD Graphics
467,1058,HP,14.0,1000.0,FHD,No,Intel,Core i5,Medio,2.3,Windows 10,4,Notebook,EliteBook 840,1000.0,Intel,520,HD Graphics
1022,316,Dell,13.3,2499.0,4K,Yes,Intel,Core i7,Ligero,1.8,Windows 10,16,Ultrabook,XPS 13,4096.0,Intel,620,UHD Graphics
629,288,Lenovo,15.6,579.0,FHD,No,Intel,Core i5,Medio,2.5,Windows 10,6,Notebook,Ideapad 320-15IKBN,1024.0,Intel,620,HD Graphics
433,769,Lenovo,15.6,1048.0,FHD,No,Intel,Core i7,Medio,2.8,Windows 10,8,Gaming,Legion Y520-15IKBN,2560.0,Nvidia,GTX 1050,GeForce
1169,1317,Lenovo,13.3,1499.0,IPS,Yes,Intel,Core i7,Ligero,2.5,Windows 10,16,Convertible,Yoga 900-13ISK,2048.0,Intel,520,HD Graphics
741,1244,Dell,13.3,1477.0,IPS,Yes,Intel,Core i7,Ligero,2.7,Windows 10,8,Ultrabook,XPS 13,1024.0,Intel,620,HD Graphics
131,92,Asus,15.6,699.0,FHD,No,AMD,FX 9830,Medio,3.0,Windows 10,8,Gaming,FX550IK-DM018T,2048.0,AMD,RX 560,Radeon
1035,150,Asus,15.6,344.0,FHD,No,Intel,Celeron Dual Core,Medio,1.1,Windows 10,4,Notebook,X541NA,2048.0,Intel,500,HD Graphics
1130,980,Dell,15.6,825.0,WXGA,No,Intel,Core i5,Medio,2.5,Windows 10,4,Notebook,Latitude 5580,1000.0,Intel,620,HD Graphics
787,1107,Asus,17.3,1599.0,FHD,No,Intel,Core i7,Pesado,2.8,Windows 10,8,Gaming,Rog GL702VM-GC354T,3072.0,Nvidia,GTX 1060,GeForce
1092,551,Asus,15.6,349.0,WXGA,No,AMD,E-Series,Medio,1.8,Windows 10,4,Notebook,VivoBook X540YA-XX519T,1000.0,AMD,R2 Graphics,Radeon
1058,976,Acer,15.6,1009.0,FHD,No,Intel,Core i5,Medio,2.5,Windows 10,12,Notebook,Aspire F5-573G-510L,2560.0,Nvidia,GTX 950M,GeForce
1132,1305,HP,15.6,764.0,WXGA,No,Intel,Core i7,Medio,2.5,Windows 10,6,Notebook,15-AC110nv,2048.0,AMD,R5 M330,Radeon
335,1265,Asus,15.6,2325.0,FHD,No,Intel,Core i7,Medio,2.6,Windows 10,16,Gaming,Rog GL502VS,3072.0,Nvidia,GTX 1070,GeForce
847,326,Lenovo,17.3,589.0,IPS,No,Intel,Core i5,Pesado,2.5,Windows 10,4,Notebook,IdeaPad 320-17IKB,2048.0,Nvidia,920MX,GeForce
999,391,Lenovo,14.0,2282.0,QHD,No,Intel,Core i7,Ligero,2.7,Windows 10,8,Ultrabook,Thinkpad X1,2048.0,Intel,620,HD Graphics
1275,774,Acer,13.3,655.0,WXGA,No,Intel,Core i5,Medio,2.3,Windows 10,4,Notebook,TravelMate P238-M,512.0,Intel,520,HD Graphics
1079,464,Microsoft,13.5,989.0,IPS,Yes,Intel,Core M M3,Ligero,2.2,Windows 10 S,4,Ultrabook,Surface Laptop,512.0,Intel,615,HD Graphics
3,891,HP,13.3,1700.0,FHD,Yes,Intel,Core i5,Ligero,2.5,Windows 10,4,Convertible,EliteBook x360,1024.0,Intel,620,HD Graphics
107,944,Lenovo,15.6,309.0,WXGA,No,Intel,Pentium Quad Core,Medio,1.1,Windows 10,4,Notebook,IdeaPad 320-15IAP,2048.0,Intel,505,HD Graphics
119,602,Lenovo,15.6,459.0,WXGA,No,Intel,Core i3,Medio,2.3,Windows 10,8,Notebook,IdeaPad 110-15ISK,2048.0,Intel,520,HD Graphics
393,1180,HP,15.6,899.0,FHD,No,Intel,Core i7,Pesado,2.8,Windows 10,8,Gaming,Pavilion 15-cb003nv,2048.0,Nvidia,GTX 1050,GeForce
1120,1311,Lenovo,15.6,899.0,FHD,No,Intel,Core i7,Pesado,2.6,Windows 10,8,Notebook,IdeaPad Y700-15ISK,2048.0,Nvidia,GTX 960M,GeForce
58,185,Dell,13.3,1399.0,FHD,No,Intel,Core i5,Ligero,1.6,Windows 10,8,Ultrabook,XPS 13,1024.0,Intel,620,UHD Graphics
594,275,Apple,13.3,1958.9,IPS,No,Intel,Core i5,Ligero,2.9,macOS,8,Ultrabook,MacBook Pro,2048.0,Intel,Graphics 550,Iris
864,519,Dell,15.6,836.0,FHD,No,Intel,Core i5,Medio,2.5,Windows 10,8,Notebook,Vostro 5568,2048.0,Intel,620,HD Graphics
11,645,Lenovo,14.0,249.0,WXGA,No,Intel,Celeron Dual Core,Ligero,1.6,Windows 10,2,Notebook,IdeaPad 100S-14IBR,32.0,Intel,400,HD Graphics
274,1017,HP,14.0,779.0,WXGA,No,Intel,Core i5,Medio,2.5,Windows 10,4,Notebook,Probook 440,1000.0,Intel,620,HD Graphics
442,1080,Dell,13.3,1458.0,FHD,No,Intel,Core i7,Ligero,2.7,Windows 10,8,Ultrabook,XPS 13,1024.0,Intel,620,HD Graphics
686,1218,Dell,15.6,499.0,WXGA,No,Intel,Core i3,Medio,2.0,Windows 10,4,Notebook,Inspiron 5567,512.0,AMD,R7 M440,Radeon
1243,811,Dell,13.3,1499.0,FHD,No,Intel,Core i5,Ligero,2.5,Windows 10,8,Ultrabook,XPS 13,1024.0,Intel,620,HD Graphics
406,488,Dell,15.6,586.6,WXGA,No,Intel,Core i3,Medio,2.4,Windows 10,4,Notebook,Vostro 3568,2048.0,Intel,620,HD Graphics
30,128,HP,15.6,259.0,WXGA,No,Intel,Celeron Dual Core,Medio,1.6,No OS,4,Notebook,250 G6,1000.0,Intel,400,HD Graphics
1039,738,Acer,17.3,1935.0,FHD,No,Intel,Core i7,Pesado,2.6,Windows 10,16,Gaming,Predator 17,2560.0,Nvidia,GTX 1060,GeForce
1144,658,Asus,17.3,2799.0,FHD,No,Intel,Core i7,Pesado,2.7,Windows 10,32,Gaming,ROG G701VI,2048.0,Nvidia,GTX 1080,GeForce
429,888,Xiaomi,13.3,935.0,FHD,No,Intel,Core i5,Ligero,2.3,Windows 10,8,Ultrabook,Mi Notebook,1024.0,Nvidia,940MX,GeForce
320,181,MSI,18.4,2799.0,FHD,No,Intel,Core i7,Pesado,2.9,Windows 10,32,Gaming,GT80S 6QF-074US,4096.0,Nvidia,980 SLI,GTX
664,295,Acer,15.6,199.0,WXGA,No,Intel,Celeron Dual Core,Medio,1.5,Chrome OS,2,Notebook,Chromebook C910-C2ST,64.0,Intel,Otro,HD Graphics
1008,85,Lenovo,15.6,399.0,FHD,No,AMD,A6-Series,Medio,2.5,Windows 10,4,Notebook,IdeaPad 320-15AST,512.0,AMD,R4,Graphics
698,1182,HP,15.6,476.99,WXGA,No,Intel,Core i5,Medio,2.3,No OS,4,Notebook,250 G4,1000.0,Intel,520,HD Graphics
340,248,Dell,15.6,879.0,FHD,No,Intel,Core i5,Pesado,2.5,Windows 10,8,Gaming,Inspiron 5577,1024.0,Nvidia,GTX 1050,GeForce
1244,253,HP,13.3,675.0,FHD,No,Intel,Core i5,Ligero,1.6,Windows 10,4,Notebook,ProBook 430,1000.0,Intel,620,UHD Graphics
916,791,Toshiba,14.0,1764.0,FHD,No,Intel,Core i7,Ligero,2.6,Windows 10,16,Ultrabook,Tecra Z40-C-161,2048.0,Nvidia,930M,GeForce
387,311,HP,13.3,1975.0,FHD,Yes,Intel,Core i7,Ligero,2.8,Windows 10,16,Convertible,EliteBook x360,1024.0,Intel,620,HD Graphics
101,1308,Dell,15.6,459.0,WXGA,No,Intel,Core i3,Medio,2.4,Windows 10,6,Notebook,Inspiron 3567,2048.0,Intel,620,HD Graphics
177,718,Lenovo,15.6,1249.0,FHD,No,Intel,Core i7,Medio,2.8,Windows 10,8,Gaming,Legion Y520-15IKBN,2560.0,Nvidia,GTX 1050 Ti,GeForce
680,230,Acer,15.6,832.0,FHD,No,Intel,Core i7,Medio,2.7,Windows 10,8,Notebook,Aspire E5-576G,1024.0,Nvidia,940MX,GeForce
414,572,Dell,13.3,1599.0,4K,Yes,Intel,Core i5,Ligero,1.6,Windows 10,8,Ultrabook,XPS 13,512.0,Intel,620,UHD Graphics
1019,1014,Acer,15.6,1260.0,FHD,No,Intel,Core i7,Pesado,2.8,Windows 10,8,Gaming,Nitro 5,2560.0,Nvidia,GTX 1050,GeForce
390,308,Lenovo,15.6,549.0,WXGA,No,Intel,Core i5,Medio,2.5,No OS,8,Notebook,IdeaPad 320-15IKBN,4096.0,Nvidia,940MX,GeForce
959,59,MSI,17.3,2449.0,FHD,No,Intel,Core i7,Medio,2.8,Windows 10,16,Gaming,GS73VR 7RG,5120.0,Nvidia,GTX 1070,GeForce
447,903,Samsung,15.0,1699.0,FHD,No,Intel,Core i7,Ligero,2.7,Windows 10,8,Ultrabook,Notebook 9,1024.0,Intel,620,HD Graphics
1090,491,Lenovo,15.6,565.0,WXGA,No,Intel,Core i3,Medio,2.0,Windows 10,4,Notebook,ThinkPad E570,512.0,Intel,520,HD Graphics
216,679,Lenovo,15.6,817.95,FHD,No,Intel,Core i5,Medio,2.5,Windows 10,8,Notebook,V310-15ISK,2560.0,AMD,R5 M430,Radeon
852,634,Lenovo,15.6,468.0,FHD,No,Intel,Core i5,Medio,2.5,No OS,4,Notebook,IdeaPad 320-15IKBN,512.0,Intel,620,HD Graphics
1141,1171,Dell,15.6,1199.0,FHD,No,Intel,Core i7,Pesado,2.8,Windows 10,8,Gaming,Inspiron 7567,2048.0,Nvidia,GTX 1050Ti,GeForce
952,355,Dell,15.6,663.0,FHD,No,Intel,Core i5,Medio,1.6,Windows 10,8,Ultrabook,Inspiron 5570,2048.0,AMD,530,Radeon
1284,553,Lenovo,14.0,785.0,FHD,No,Intel,Core i5,Medio,2.5,Windows 10,4,Notebook,ThinkPad E470,1000.0,Intel,620,HD Graphics
450,256,Asus,17.3,1799.0,FHD,No,Intel,Core i7,Pesado,2.8,Windows 10,16,Gaming,ROG G752VSK-GC493T,3072.0,Nvidia,GTX 980M,GeForce
691,1022,HP,14.0,1049.26,FHD,No,Intel,Core i5,Medio,2.5,Windows 10,8,Notebook,ProBook 440,1024.0,Nvidia,930MX,GeForce
830,175,HP,17.3,699.0,FHD,No,Intel,Core i5,Pesado,2.5,Windows 10,6,Notebook,17-bs001nv,4096.0,AMD,520,Radeon
832,702,Toshiba,13.3,973.0,FHD,No,Intel,Core i5,Medio,2.5,Windows 10,8,Notebook,Satellite Pro,1024.0,Intel,620,HD Graphics
683,941,HP,15.6,1165.0,FHD,No,Intel,Core i5,Medio,2.3,Windows 10,8,Notebook,Probook 650,1024.0,Intel,520,HD Graphics
1183,1273,Asus,15.6,339.0,WXGA,No,Intel,Celeron Dual Core,Medio,1.1,Windows 10,4,Notebook,X541NA-GO020T,2048.0,Intel,500,HD Graphics
103,1047,HP,14.0,1195.0,FHD,No,Intel,Core i5,Medio,2.3,Windows 7,8,Notebook,Probook 640,1024.0,Intel,520,HD Graphics
123,192,Acer,13.3,989.0,FHD,No,Intel,Core i5,Ligero,1.2,Windows 10,8,Ultrabook,Swift 7,1024.0,Intel,615,HD Graphics
670,1024,Dell,15.6,949.0,FHD,No,Intel,Core i5,Pesado,2.5,Windows 10,8,Gaming,Inspiron 7567,3072.0,Nvidia,GTX 1050,GeForce
56,540,Mediacom,13.3,369.0,FHD,No,Intel,Celeron Quad Core,Ligero,1.1,Windows 10,4,Notebook,SmartBook Edge,128.0,Intel,500,HD Graphics
1119,998,Toshiba,14.0,915.0,WXGA,No,Intel,Core i5,Medio,2.3,Windows 10,4,Notebook,Tecra A40-C-1KF,1000.0,Intel,520,HD Graphics
749,499,Asus,15.6,1350.0,FHD,No,Intel,Core i7,Medio,2.8,Windows 10,8,Gaming,VivoBook Pro,2560.0,Nvidia,GTX 1050,GeForce
604,381,HP,15.6,488.99,FHD,No,AMD,A9-Series,Medio,3.0,Windows 10,4,Notebook,15-bw003nv,1024.0,AMD,R5,Radeon
242,734,Dell,15.6,719.0,FHD,No,Intel,Core i5,Medio,1.6,Windows 10,8,Notebook,Inspiron 5570,2560.0,AMD,530,Radeon
284,1199,Lenovo,15.6,831.0,FHD,No,Intel,Core i7,Medio,2.7,Windows 10,6,Ultrabook,IdeaPad 310-15IKB,1024.0,Nvidia,920M,GeForce
988,783,HP,12.5,1244.0,WXGA,No,Intel,Core i5,Ligero,2.3,Windows 10,4,Ultrabook,EliteBook 820,1024.0,Intel,520,HD Graphics
275,1130,Dell,13.3,1379.0,FHD,No,Intel,Core i7,Ligero,2.4,Windows 10,8,Ultrabook,XPS 13,1024.0,Intel,Plus Graphics 640,Iris
1012,916,Lenovo,15.6,1962.99,FHD,No,Intel,Core i5,Medio,2.5,Windows 10,8,Notebook,ThinkPad T570,2048.0,Intel,620,HD Graphics
774,474,Dell,15.6,759.0,FHD,No,Intel,Core i5,Medio,1.6,Windows 10,8,Notebook,Inspiron 5570,4096.0,AMD,530,Radeon
588,91,Dell,13.3,1649.0,FHD,No,Intel,Core i7,Ligero,1.8,Windows 10,8,Ultrabook,XPS 13,1024.0,Intel,620,UHD Graphics
1289,526,Asus,17.3,1504.0,FHD,No,Intel,Core i7,Pesado,2.8,Windows 10,16,Gaming,FX753VE-GC155T,3072.0,Nvidia,GTX1050 Ti,GeForce
790,360,Toshiba,15.6,1403.0,FHD,No,Intel,Core i7,Medio,2.5,Windows 10,16,Notebook,Tecra A50-C-21G,2048.0,Nvidia,930M,GeForce
13,1011,Acer,15.6,380.0,WXGA,No,Intel,Pentium Quad Core,Medio,1.1,Windows 10,4,Notebook,Aspire ES1-533,1000.0,Intel,505,HD Graphics
840,427,Lenovo,15.6,1899.0,4K,Yes,Intel,Core i7,Medio,2.8,Windows 10,16,Convertible,Yoga 720-15IKB,2048.0,Nvidia,GTX 1050,GeForce
995,364,Dell,15.6,557.37,WXGA,Yes,Intel,Core i5,Medio,2.5,Windows 10,8,Notebook,Inspiron 3567,4096.0,Intel,620,HD Graphics
647,490,Chuwi,15.6,248.9,FHD,No,Intel,Atom x5,Medio,1.44,Windows 10,4,Notebook,"Lapbook 15,6",64.0,Intel,Otro,HD Graphics
400,45,Dell,17.3,999.0,FHD,Yes,Intel,Core i5,Pesado,1.6,Windows 10,12,Convertible,Inspiron 7773,2048.0,Nvidia,150MX,GeForce
98,315,Lenovo,13.3,999.0,FHD,No,Intel,Core i5,Ligero,2.5,Windows 10,8,Notebook,IdeaPad 720S-13IKB,1024.0,Intel,620,HD Graphics
1292,1251,MSI,17.3,1598.0,FHD,No,Intel,Core i7,Pesado,2.8,Windows 10,16,Gaming,GE72VR Apache,3072.0,Nvidia,GTX 1060,GeForce
202,758,HP,17.3,4389.0,FHD,No,Intel,Xeon E3-1535M,Pesado,2.9,Windows 7,16,Workstation,Zbook 17,1024.0,Nvidia,M2000M,Quadro
198,1132,Razer,12.5,1029.0,4K,Yes,Intel,Core i7,Ligero,2.5,Windows 10,8,Ultrabook,Blade Stealth,1024.0,Intel,520,HD Graphics
1025,545,HP,17.3,1799.0,FHD,No,Intel,Core i7,Pesado,2.8,Windows 10,12,Gaming,Omen 15-ce006nv,2048.0,Nvidia,GTX 1060,GeForce
1232,452,Dell,14.0,1179.0,FHD,No,Intel,Core i5,Medio,2.8,Windows 10,8,Notebook,Latitude 5480,1024.0,Nvidia,930MX,GeForce
368,1252,Apple,11.6,959.0,WXGA,No,Intel,Core i5,Ligero,1.6,Mac OS X,4,Ultrabook,MacBook Air,256.0,Intel,6000,HD Graphics
1107,947,Lenovo,13.3,1799.0,IPS,Yes,Intel,Core i7,Ligero,2.2,Windows 10,16,Convertible,Yoga 900-13ISK,4096.0,Intel,Graphics 540,Iris
1153,259,Acer,17.3,702.0,FHD,No,Intel,Core i3,Pesado,2.7,Windows 10,4,Notebook,Aspire 5,1024.0,Nvidia,MX130,GeForce
859,31,Chuwi,15.6,244.99,FHD,No,Intel,Atom x5,Medio,1.44,Windows 10,4,Notebook,"LapBook 15.6""",64.0,Intel,Otro,HD Graphics
190,1115,Dell,12.5,1135.15,WXGA,No,Intel,Core i3,Medio,2.3,Windows 7,4,Ultrabook,Latitude E5270,1000.0,Intel,520,HD Graphics
773,1224,HP,15.6,579.0,WXGA,No,Intel,Core i5,Medio,2.5,Windows 10,8,Notebook,15-bs025nv,1024.0,Intel,620,HD Graphics
876,772,Asus,13.3,1129.0,IPS,No,Intel,Core i5,Ligero,2.5,Windows 10,8,Ultrabook,Zenbook UX330UA-AH5Q,1024.0,Intel,620,HD Graphics
118,817,Dell,15.6,1679.0,4K,No,Intel,Core i7,Pesado,2.8,Windows 10,16,Gaming,Inspiron 7567,2048.0,Nvidia,GTX 1050 Ti,GeForce
246,269,Dell,15.6,565.0,FHD,No,Intel,Core i5,Medio,2.5,Windows 10,8,Notebook,Inspiron 3567,2048.0,AMD,R5 M430,Radeon
1069,631,HP,15.6,932.0,WXGA,No,Intel,Core i5,Medio,2.3,Windows 7,4,Notebook,EliteBook 850,1000.0,Intel,520,HD Graphics
1219,667,Dell,17.3,3147.37,4K,No,Intel,Core i7,Pesado,2.8,Windows 10,32,Gaming,Alienware 17,4096.0,Nvidia,GTX 1070,GeForce
1030,971,HP,11.6,775.0,WXGA,Yes,Intel,Pentium Quad Core,Ligero,1.1,Windows 10,4,Convertible,ProBook x360,1024.0,Intel,505,HD Graphics
589,912,Dell,13.3,2013.1,IPS,Yes,Intel,Core i7,Ligero,1.3,Windows 10,8,Convertible,XPS 13,2048.0,Intel,615,HD Graphics
1106,996,Lenovo,15.6,549.0,FHD,No,AMD,A12-Series,Medio,3.6,Windows 10,6,Notebook,IdeaPad 320-15ABR,1024.0,AMD,530,Radeon
1283,615,Lenovo,15.6,1299.0,FHD,Yes,Intel,Core i7,Medio,2.8,Windows 10,8,Convertible,Yoga 720-15IKB,1024.0,Intel,630,HD Graphics
1269,825,Razer,12.5,1799.0,4K,Yes,Intel,Core i7,Ligero,2.5,Windows 10,16,Ultrabook,Blade Stealth,2048.0,Intel,620,HD Graphics
1223,186,Lenovo,13.9,1849.0,4K,Yes,Intel,Core i7,Ligero,1.8,Windows 10,16,Convertible,Yoga 920-13IKB,2048.0,Intel,620,UHD Graphics
161,33,HP,17.3,439.0,FHD,No,AMD,A6-Series,Pesado,2.5,Windows 10,4,Notebook,17-ak001nv,1000.0,AMD,530,Radeon
124,1193,Asus,14.0,769.0,FHD,No,Intel,Core i3,Medio,2.4,Windows 10,4,Notebook,UX410UA-GV097T,1024.0,Intel,620,HD Graphics
1198,1202,HP,15.6,799.0,FHD,No,Intel,Core i7,Medio,2.6,Windows 10,6,Notebook,Pavilion 15-BC000nv,2048.0,Nvidia,GTX 960M,GeForce
204,54,HP,13.3,1103.0,FHD,No,Intel,Core i7,Ligero,1.8,Windows 10,8,Notebook,ProBook 430,2048.0,Intel,620,UHD Graphics
18,114,Dell,13.3,1379.0,IPS,Yes,Intel,Core i7,Ligero,2.4,Windows 10,8,Ultrabook,XPS 13,1024.0,Intel,Plus Graphics 640,Iris
84,93,Acer,15.6,689.0,FHD,No,Intel,Core i7,Medio,1.8,Windows 10,8,Notebook,Aspire 5,2048.0,Nvidia,MX150,GeForce
874,394,Dell,15.6,2135.0,FHD,No,Intel,Core i7,Medio,2.7,Windows 10,8,Workstation,Precision 5520,1024.0,Nvidia,M1200,Quadro
222,260,Dell,13.3,949.0,FHD,No,Intel,Core i5,Ligero,1.6,Windows 10,8,Ultrabook,Vostro 5370,1024.0,Intel,620,UHD Graphics
1158,564,Lenovo,17.3,949.0,IPS,No,Intel,Core i7,Pesado,2.7,Windows 10,6,Notebook,IdeaPad 320-17IKB,2560.0,Nvidia,940MX,GeForce
1145,1118,HP,17.3,2899.0,FHD,No,Intel,Core i7,Pesado,2.6,Windows 7,8,Workstation,ZBook 17,2048.0,AMD,W6150M,FirePro
1272,210,Dell,15.6,439.0,WXGA,Yes,Intel,Core i3,Medio,2.4,Windows 10,6,Notebook,Inspiron 3567,2048.0,Intel,620,HD Graphics
1207,384,Asus,14.0,286.0,WXGA,No,Intel,Celeron Dual Core,Medio,1.1,Windows 10,4,Notebook,VivoBook E403NA,32.0,Intel,500,HD Graphics
430,726,Mediacom,14.0,265.0,IPS,No,Intel,Atom Z8350,Ligero,1.92,Windows 10,4,Notebook,Smartbook 142,64.0,Intel,400,HD Graphics
1291,1228,Apple,12.0,1279.0,IPS,No,Intel,Core M M1,Ligero,1.2,Mac OS X,8,Ultrabook,"MacBook 12""",512.0,Intel,515,HD Graphics
491,594,Lenovo,14.0,1673.0,FHD,No,Intel,Core i7,Ligero,2.6,Windows 10,12,Ultrabook,Thinkpad T460s,1024.0,Intel,520,HD Graphics
623,816,HP,15.6,629.0,WXGA,No,AMD,A12-Series,Medio,2.5,Windows 10,8,Notebook,15-ba043na,4096.0,AMD,R7 Graphics,Radeon
147,448,Dell,15.6,749.0,FHD,No,Intel,Core i5,Medio,1.6,Windows 10,4,Notebook,Inspiron 5570,1024.0,AMD,530,Radeon
